Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
0.32	1	0	9	-102.589
0.325	1	0	0	-68.4184
0.325	1	0	1	-64.0342
0.325	1	0	2	-94.5095
0.325	1	0	3	-98.0343
0.325	1	0	4	-83.3773
0.325	1	0	5	-98.3221
0.325	1	0	6	-85.4509
0.325	1	0	7	-95.9592
0.325	1	0	8	-67.5873
0.325	1	0	9	-102.589
0.329	1	0	0	-68.4184
0.329	1	0	1	-64.0342
0.329	1	0	2	-94.5095
0.329	1	0	3	-98.0343
0.329	1	0	4	-83.3773
0.329	1	0	5	-98.3221
0.329	1	0	6	-85.4509
0.329	1	0	7	-95.9592
0.329	1	0	8	-67.5873
0.329	1	0	9	-102.589
0.33	1	0	0	-68.4184
0.33	1	0	1	-64.0342
0.33	1	0	2	-94.5095
0.33	1	0	3	-98.0343
0.33	1	0	4	-83.3773
0.33	1	0	5	-98.3221
0.33	1	0	6	-85.4509
0.33	1	0	7	-95.9592
0.33	1	0	8	-67.5873
0.33	1	0	9	-102.589
0.335	1	0	0	-68.4184
0.335	1	0	1	-64.0342
0.335	1	0	2	-94.5095
0.335	1	0	3	-98.0343
0.335	1	0	4	-83.3773
0.335	1	0	5	-98.3221
0.335	1	0	6	-85.4509
0.335	1	0	7	-95.9592
0.335	1	0	8	-67.5873
0.335	1	0	9	-102.589
0.34	1	0	0	-68.4184
0.34	1	0	1	-64.0342
0.34	1	0	2	-94.5095
0.34	1	0	3	-98.0343
0.34	1	0	4	-83.3773
0.34	1	0	5	-98.3221
0.34	1	0	6	-85.4509
0.34	1	0	7	-95.9592
0.34	1	0	8	-67.5873
0.34	1	0	9	-102.589
0.342	1	0	0	-68.4184
0.342	1	0	1	-64.0342
0.342	1	0	2	-94.5095
0.342	1	0	3	-98.0343
0.342	1	0	4	-83.3773
0.342	1	0	5	-98.3221
0.342	1	0	6	-85.4509
0.342	1	0	7	-95.9592
0.342	1	0	8	-67.5873
0.342	1	0	9	-102.589
0.343	1	0	0	-68.4184
0.343	1	0	1	-64.0342
0.343	1	0	2	-94.5095
0.343	1	0	3	-98.0343
0.343	1	0	4	-83.3773
0.343	1	0	5	-98.3221
0.343	1	0	6	-85.4509
0.343	1	0	7	-95.9592
0.343	1	0	8	-67.5873
0.343	1	0	9	-102.589
0.345	1	0	0	-68.4184
0.345	1	0	1	-64.0342
0.345	1	0	2	-94.5095
0.345	1	0	3	-98.0343
0.345	1	0	4	-83.3773
0.345	1	0	5	-98.3221
0.345	1	0	6	-85.4509
0.345	1	0	7	-95.9592
0.345	1	0	8	-67.5873
0.345	1	0	9	-102.589
0.35	1	0	0	-68.4184
0.35	1	0	1	-64.0342
0.35	1	0	2	-94.5095
0.35	1	0	3	-98.0343
0.35	1	0	4	-83.3773
0.35	1	0	5	-98.3221
0.35	1	0	6	-85.4509
0.35	1	0	7	-95.9592
0.35	1	0	8	-67.5873
0.35	1	0	9	-102.589
0.355	1	0	0	-68.4184
0.355	1	0	1	-64.0342
0.355	1	0	2	-94.5095
0.355	1	0	3	-98.0343
0.355	1	0	4	-83.3773
0.355	1	0	5	-98.3221
0.355	1	0	6	-85.4509
0.355	1	0	7	-95.9592
0.355	1	0	8	-67.5873
0.355	1	0	9	-102.589
0.357	1	0	0	-68.4184
0.357	1	0	1	-64.0342
0.357	1	0	2	-94.5095
0.357	1	0	3	-98.0343
0.357	1	0	4	-83.3773
0.357	1	0	5	-98.3221
0.357	1	0	6	-85.4509
0.357	1	0	7	-95.9592
0.357	1	0	8	-67.5873
0.357	1	0	9	-102.589
0.359	1	0	0	-68.4184
0.359	1	0	1	-64.0342
0.359	1	0	2	-94.5095
0.359	1	0	3	-98.0343
0.359	1	0	4	-83.3773
0.359	1	0	5	-98.3221
0.359	1	0	6	-85.4509
0.359	1	0	7	-95.9592
0.359	1	0	8	-67.5873
0.359	1	0	9	-102.589
0.36	1	0	0	-68.4184
0.36	1	0	1	-64.0342
0.36	1	0	2	-94.5095
0.36	1	0	3	-98.0343
0.36	1	0	4	-83.3773
0.36	1	0	5	-98.3221
0.36	1	0	6	-85.4509
0.36	1	0	7	-95.9592
0.36	1	0	8	-67.5873
0.36	1	0	9	-102.589
0.365	1	0	0	-68.4184
0.365	1	0	1	-64.0342
0.365	1	0	2	-94.5095
0.365	1	0	3	-98.0343
0.365	1	0	4	-83.3773
0.365	1	0	5	-98.3221
0.365	1	0	6	-85.4509
0.365	1	0	7	-95.9592
0.365	1	0	8	-67.5873
0.365	1	0	9	-102.589
0.37	1	0	0	-68.4184
0.37	1	0	1	-64.0342
0.37	1	0	2	-94.5095
0.37	1	0	3	-98.0343
0.37	1	0	4	-83.3773
0.37	1	0	5	-98.3221
0.37	1	0	6	-85.4509
0.37	1	0	7	-95.9592
0.37	1	0	8	-67.5873
0.37	1	0	9	-102.589
0.375	1	0	0	-68.4184
0.375	1	0	1	-64.0342
0.375	1	0	2	-94.5095
0.375	1	0	3	-98.0343
0.375	1	0	4	-83.3773
0.375	1	0	5	-98.3221
0.375	1	0	6	-85.4509
0.375	1	0	7	-95.9592
0.375	1	0	8	-67.5873
0.375	1	0	9	-102.589
0.377	1	0	0	-68.4184
0.377	1	0	1	-64.0342
0.377	1	0	2	-94.5095
0.377	1	0	3	-98.0343
0.377	1	0	4	-83.3773
0.377	1	0	5	-98.3221
0.377	1	0	6	-85.4509
0.377	1	0	7	-95.9592
0.377	1	0	8	-67.5873
0.377	1	0	9	-102.589
0.38	1	0	0	-68.4184
0.38	1	0	1	-64.0342
0.38	1	0	2	-94.5095
0.38	1	0	3	-98.0343
0.38	1	0	4	-83.3773
0.38	1	0	5	-98.3221
0.38	1	0	6	-85.4509
0.38	1	0	7	-95.9592
0.38	1	0	8	-67.5873
0.38	1	0	9	-102.589
0.385	1	0	0	-68.4184
0.385	1	0	1	-64.0342
0.385	1	0	2	-94.5095
0.385	1	0	3	-98.0343
0.385	1	0	4	-83.3773
0.385	1	0	5	-98.3221
0.385	1	0	6	-85.4509
0.385	1	0	7	-95.9592
0.385	1	0	8	-67.5873
0.385	1	0	9	-102.589
0.39	1	0	0	-68.4184
0.39	1	0	1	-64.0342
0.39	1	0	2	-94.5095
0.39	1	0	3	-98.0343
0.39	1	0	4	-83.3773
0.39	1	0	5	-98.3221
0.39	1	0	6	-85.4509
0.39	1	0	7	-95.9592
0.39	1	0	8	-67.5873
0.39	1	0	9	-102.589
0.395	1	0	0	-68.4184
0.395	1	0	1	-64.0342
0.395	1	0	2	-94.5095
0.395	1	0	3	-98.0343
0.395	1	0	4	-83.3773
0.395	1	0	5	-98.3221
0.395	1	0	6	-85.4509
0.395	1	0	7	-95.9592
0.395	1	0	8	-67.5873
0.395	1	0	9	-102.589
0.4	1	0	0	-68.4184
0.4	1	0	1	-64.0342
0.4	1	0	2	-94.5095
0.4	1	0	3	-98.0343
0.4	1	0	4	-83.3773
0.4	1	0	5	-98.3221
0.4	1	0	6	-85.4509
0.4	1	0	7	-95.9592
0.4	1	0	8	-67.5873
0.4	1	0	9	-102.589
0.405	1	0	0	-68.4184
0.405	1	0	1	-64.0342
0.405	1	0	2	-94.5095
0.405	1	0	3	-98.0343
0.405	1	0	4	-83.3773
0.405	1	0	5	-98.3221
0.405	1	0	6	-85.4509
0.405	1	0	7	-95.9592
0.405	1	0	8	-67.5873
0.405	1	0	9	-102.589
0.409	1	0	0	-68.4184
0.409	1	0	1	-64.0342
0.409	1	0	2	-94.5095
0.409	1	0	3	-98.0343
0.409	1	0	4	-83.3773
0.409	1	0	5	-98.3221
0.409	1	0	6	-85.4509
0.409	1	0	7	-95.9592
0.409	1	0	8	-67.5873
0.409	1	0	9	-102.589
0.41	1	0	0	-68.4184
0.41	1	0	1	-64.0342
0.41	1	0	2	-94.5095
0.41	1	0	3	-98.0343
0.41	1	0	4	-83.3773
0.41	1	0	5	-98.3221
0.41	1	0	6	-85.4509
0.41	1	0	7	-95.9592
0.41	1	0	8	-67.5873
0.41	1	0	9	-102.589
0.415	1	0	0	-68.4184
0.415	1	0	1	-64.0342
0.415	1	0	2	-94.5095
0.415	1	0	3	-98.0343
0.415	1	0	4	-83.3773
0.415	1	0	5	-98.3221
0.415	1	0	6	-85.4509
0.415	1	0	7	-95.9592
0.415	1	0	8	-67.5873
0.415	1	0	9	-102.589
0.42	1	0	0	-68.4184
0.42	1	0	1	-64.0342
0.42	1	0	2	-94.5095
0.42	1	0	3	-98.0343
0.42	1	0	4	-83.3773
0.42	1	0	5	-98.3221
0.42	1	0	6	-85.4509
0.42	1	0	7	-95.9592
0.42	1	0	8	-67.5873
0.42	1	0	9	-102.589
0.422	1	0	0	-68.4184
0.422	1	0	1	-64.0342
0.422	1	0	2	-94.5095
0.422	1	0	3	-98.0343
0.422	1	0	4	-83.3773
0.422	1	0	5	-98.3221
0.422	1	0	6	-85.4509
0.422	1	0	7	-95.9592
0.422	1	0	8	-67.5873
0.422	1	0	9	-102.589
0.423	1	0	0	-68.4184
0.423	1	0	1	-64.0342
0.423	1	0	2	-94.5095
0.423	1	0	3	-98.0343
0.423	1	0	4	-83.3773
0.423	1	0	5	-98.3221
0.423	1	0	6	-85.4509
0.423	1	0	7	-95.9592
0.423	1	0	8	-67.5873
0.423	1	0	9	-102.589
0.425	1	0	0	-68.4184
0.425	1	0	1	-64.0342
0.425	1	0	2	-94.5095
0.425	1	0	3	-98.0343
0.425	1	0	4	-83.3773
0.425	1	0	5	-98.3221
0.425	1	0	6	-85.4509
0.425	1	0	7	-95.9592
0.425	1	0	8	-67.5873
0.425	1	0	9	-102.589
0.43	1	0	0	-68.4184
0.43	1	0	1	-64.0342
0.43	1	0	2	-94.5095
0.43	1	0	3	-98.0343
0.43	1	0	4	-83.3773
0.43	1	0	5	-98.3221
0.43	1	0	6	-85.4509
0.43	1	0	7	-95.9592
0.43	1	0	8	-67.5873
0.43	1	0	9	-102.589
0.435	1	0	0	-68.4184
0.435	1	0	1	-64.0342
0.435	1	0	2	-94.5095
0.435	1	0	3	-98.0343
0.435	1	0	4	-83.3773
0.435	1	0	5	-98.3221
0.435	1	0	6	-85.4509
0.435	1	0	7	-95.9592
0.435	1	0	8	-67.5873
0.435	1	0	9	-102.589
0.437	1	0	0	-68.4184
0.437	1	0	1	-64.0342
0.437	1	0	2	-94.5095
0.437	1	0	3	-98.0343
0.437	1	0	4	-83.3773
0.437	1	0	5	-98.3221
0.437	1	0	6	-85.4509
0.437	1	0	7	-95.9592
0.437	1	0	8	-67.5873
0.437	1	0	9	-102.589
0.439	1	0	0	-68.4184
0.439	1	0	1	-64.0342
0.439	1	0	2	-94.5095
0.439	1	0	3	-98.0343
0.439	1	0	4	-83.3773
0.439	1	0	5	-98.3221
0.439	1	0	6	-85.4509
0.439	1	0	7	-95.9592
0.439	1	0	8	-67.5873
0.439	1	0	9	-102.589
0.44	1	0	0	-68.4184
0.44	1	0	1	-64.0342
0.44	1	0	2	-94.5095
0.44	1	0	3	-98.0343
0.44	1	0	4	-83.3773
0.44	1	0	5	-98.3221
0.44	1	0	6	-85.4509
0.44	1	0	7	-95.9592
0.44	1	0	8	-67.5873
0.44	1	0	9	-102.589
0.445	1	0	0	-68.4184
0.445	1	0	1	-64.0342
0.445	1	0	2	-94.5095
0.445	1	0	3	-98.0343
0.445	1	0	4	-83.3773
0.445	1	0	5	-98.3221
0.445	1	0	6	-85.4509
0.445	1	0	7	-95.9592
0.445	1	0	8	-67.5873
0.445	1	0	9	-102.589
0.45	1	0	0	-68.4184
0.45	1	0	1	-64.0342
0.45	1	0	2	-94.5095
0.45	1	0	3	-98.0343
0.45	1	0	4	-83.3773
0.45	1	0	5	-98.3221
0.45	1	0	6	-85.4509
0.45	1	0	7	-95.9592
0.45	1	0	8	-67.5873
0.45	1	0	9	-102.589
0.455	1	0	0	-68.4184
0.455	1	0	1	-64.0342
0.455	1	0	2	-94.5095
0.455	1	0	3	-98.0343
0.455	1	0	4	-83.3773
0.455	1	0	5	-98.3221
0.455	1	0	6	-85.4509
0.455	1	0	7	-95.9592
0.455	1	0	8	-67.5873
0.455	1	0	9	-102.589
0.457	1	0	0	-68.4184
0.457	1	0	1	-64.0342
0.457	1	0	2	-94.5095
0.457	1	0	3	-98.0343
0.457	1	0	4	-83.3773
0.457	1	0	5	-98.3221
0.457	1	0	6	-85.4509
0.457	1	0	7	-95.9592
0.457	1	0	8	-67.5873
0.457	1	0	9	-102.589
0.46	1	0	0	-68.4184
0.46	1	0	1	-64.0342
0.46	1	0	2	-94.5095
0.46	1	0	3	-98.0343
0.46	1	0	4	-83.3773
0.46	1	0	5	-98.3221
0.46	1	0	6	-85.4509
0.46	1	0	7	-95.9592
0.46	1	0	8	-67.5873
0.46	1	0	9	-102.589
0.465	1	0	0	-68.4184
0.465	1	0	1	-64.0342
0.465	1	0	2	-94.5095
0.465	1	0	3	-98.0343
0.465	1	0	4	-83.3773
0.465	1	0	5	-98.3221
0.465	1	0	6	-85.4509
0.465	1	0	7	-95.9592
0.465	1	0	8	-67.5873
0.465	1	0	9	-102.589
0.47	1	0	0	-68.4184
0.47	1	0	1	-64.0342
0.47	1	0	2	-94.5095
0.47	1	0	3	-98.0343
0.47	1	0	4	-83.3773
0.47	1	0	5	-98.3221
0.47	1	0	6	-85.4509
0.47	1	0	7	-95.9592
0.47	1	0	8	-67.5873
0.47	1	0	9	-102.589
0.475	1	0	0	-68.4184
0.475	1	0	1	-64.0342
0.475	1	0	2	-94.5095
0.475	1	0	3	-98.0343
0.475	1	0	4	-83.3773
0.475	1	0	5	-98.3221
0.475	1	0	6	-85.4509
0.475	1	0	7	-95.9592
0.475	1	0	8	-67.5873
0.475	1	0	9	-102.589
0.48	1	0	0	-68.4184
0.48	1	0	1	-64.0342
0.48	1	0	2	-94.5095
0.48	1	0	3	-98.0343
0.48	1	0	4	-83.3773
0.48	1	0	5	-98.3221
0.48	1	0	6	-85.4509
0.48	1	0	7	-95.9592
0.48	1	0	8	-67.5873
0.48	1	0	9	-102.589
0.485	1	0	0	-68.4184
0.485	1	0	1	-64.0342
0.485	1	0	2	-94.5095
0.485	1	0	3	-98.0343
0.485	1	0	4	-83.3773
0.485	1	0	5	-98.3221
0.485	1	0	6	-85.4509
0.485	1	0	7	-95.9592
0.485	1	0	8	-67.5873
0.485	1	0	9	-102.589
0.489	1	0	0	-68.4184
0.489	1	0	1	-64.0342
0.489	1	0	2	-94.5095
0.489	1	0	3	-98.0343
0.489	1	0	4	-83.3773
0.489	1	0	5	-98.3221
0.489	1	0	6	-85.4509
0.489	1	0	7	-95.9592
0.489	1	0	8	-67.5873
0.489	1	0	9	-102.589
0.49	1	0	0	-68.4184
0.49	1	0	1	-64.0342
0.49	1	0	2	-94.5095
0.49	1	0	3	-98.0343
0.49	1	0	4	-83.3773
0.49	1	0	5	-98.3221
0.49	1	0	6	-85.4509
0.49	1	0	7	-95.9592
0.49	1	0	8	-67.5873
0.49	1	0	9	-102.589
0.495	1	0	0	-68.4184
0.495	1	0	1	-64.0342
0.495	1	0	2	-94.5095
0.495	1	0	3	-98.0343
0.495	1	0	4	-83.3773
0.495	1	0	5	-98.3221
0.495	1	0	6	-85.4509
0.495	1	0	7	-95.9592
0.495	1	0	8	-67.5873
0.495	1	0	9	-102.589
0.5	1	0	0	-68.4184
0.5	1	0	1	-64.0342
0.5	1	0	2	-94.5095
0.5	1	0	3	-98.0343
0.5	1	0	4	-83.3773
0.5	1	0	5	-98.3221
0.5	1	0	6	-85.4509
0.5	1	0	7	-95.9592
0.5	1	0	8	-67.5873
0.5	1	0	9	-102.589
0.502	1	0	0	-68.4184
0.502	1	0	1	-64.0342
0.502	1	0	2	-94.5095
0.502	1	0	3	-98.0343
0.502	1	0	4	-83.3773
0.502	1	0	5	-98.3221
0.502	1	0	6	-85.4509
0.502	1	0	7	-95.9592
0.502	1	0	8	-67.5873
0.502	1	0	9	-102.589
0.503	1	0	0	-68.4184
0.503	1	0	1	-64.0342
0.503	1	0	2	-94.5095
0.503	1	0	3	-98.0343
0.503	1	0	4	-83.3773
0.503	1	0	5	-98.3221
0.503	1	0	6	-85.4509
0.503	1	0	7	-95.9592
0.503	1	0	8	-67.5873
0.503	1	0	9	-102.589
0.505	1	0	0	-68.4184
0.505	1	0	1	-64.0342
0.505	1	0	2	-94.5095
0.505	1	0	3	-98.0343
0.505	1	0	4	-83.3773
0.505	1	0	5	-98.3221
0.505	1	0	6	-85.4509
0.505	1	0	7	-95.9592
0.505	1	0	8	-67.5873
0.505	1	0	9	-102.589
0.51	1	0	0	-68.4184
0.51	1	0	1	-64.0342
0.51	1	0	2	-94.5095
0.51	1	0	3	-98.0343
0.51	1	0	4	-83.3773
0.51	1	0	5	-98.3221
0.51	1	0	6	-85.4509
0.51	1	0	7	-95.9592
0.51	1	0	8	-67.5873
0.51	1	0	9	-102.589
0.515	1	0	0	-68.4184
0.515	1	0	1	-64.0342
0.515	1	0	2	-94.5095
0.515	1	0	3	-98.0343
0.515	1	0	4	-83.3773
0.515	1	0	5	-98.3221
0.515	1	0	6	-85.4509
0.515	1	0	7	-95.9592
0.515	1	0	8	-67.5873
0.515	1	0	9	-102.589
0.517	1	0	0	-68.4184
0.517	1	0	1	-64.0342
0.517	1	0	2	-94.5095
0.517	1	0	3	-98.0343
0.517	1	0	4	-83.3773
0.517	1	0	5	-98.3221
0.517	1	0	6	-85.4509
0.517	1	0	7	-95.9592
0.517	1	0	8	-67.5873
0.517	1	0	9	-102.589
0.519	1	0	0	-68.4184
0.519	1	0	1	-64.0342
0.519	1	0	2	-94.5095
0.519	1	0	3	-98.0343
0.519	1	0	4	-83.3773
0.519	1	0	5	-98.3221
0.519	1	0	6	-85.4509
0.519	1	0	7	-95.9592
0.519	1	0	8	-67.5873
0.519	1	0	9	-102.589
0.52	1	0	0	-68.4184
0.52	1	0	1	-64.0342
0.52	1	0	2	-94.5095
0.52	1	0	3	-98.0343
0.52	1	0	4	-83.3773
0.52	1	0	5	-98.3221
0.52	1	0	6	-85.4509
0.52	1	0	7	-95.9592
0.52	1	0	8	-67.5873
0.52	1	0	9	-102.589
0.525	1	0	0	-68.4184
0.525	1	0	1	-64.0342
0.525	1	0	2	-94.5095
0.525	1	0	3	-98.0343
0.525	1	0	4	-83.3773
0.525	1	0	5	-98.3221
0.525	1	0	6	-85.4509
0.525	1	0	7	-95.9592
0.525	1	0	8	-67.5873
0.525	1	0	9	-102.589
0.53	1	0	0	-68.4184
0.53	1	0	1	-64.0342
0.53	1	0	2	-94.5095
0.53	1	0	3	-98.0343
0.53	1	0	4	-83.3773
0.53	1	0	5	-98.3221
0.53	1	0	6	-85.4509
0.53	1	0	7	-95.9592
0.53	1	0	8	-67.5873
0.53	1	0	9	-102.589
0.535	1	0	0	-68.4184
0.535	1	0	1	-64.0342
0.535	1	0	2	-94.5095
0.535	1	0	3	-98.0343
0.535	1	0	4	-83.3773
0.535	1	0	5	-98.3221
0.535	1	0	6	-85.4509
0.535	1	0	7	-95.9592
0.535	1	0	8	-67.5873
0.535	1	0	9	-102.589
0.537	1	0	0	-68.4184
0.537	1	0	1	-64.0342
0.537	1	0	2	-94.5095
0.537	1	0	3	-98.0343
0.537	1	0	4	-83.3773
0.537	1	0	5	-98.3221
0.537	1	0	6	-85.4509
0.537	1	0	7	-95.9592
0.537	1	0	8	-67.5873
0.537	1	0	9	-102.589
0.54	1	0	0	-68.4184
0.54	1	0	1	-64.0342
0.54	1	0	2	-94.5095
0.54	1	0	3	-98.0343
0.54	1	0	4	-83.3773
0.54	1	0	5	-98.3221
0.54	1	0	6	-85.4509
0.54	1	0	7	-95.9592
0.54	1	0	8	-67.5873
0.54	1	0	9	-102.589
0.545	1	0	0	-68.4184
0.545	1	0	1	-64.0342
0.545	1	0	2	-94.5095
0.545	1	0	3	-98.0343
0.545	1	0	4	-83.3773
0.545	1	0	5	-98.3221
0.545	1	0	6	-85.4509
0.545	1	0	7	-95.9592
0.545	1	0	8	-67.5873
0.545	1	0	9	-102.589
0.55	1	0	0	-68.4184
0.55	1	0	1	-64.0342
0.55	1	0	2	-94.5095
0.55	1	0	3	-98.0343
0.55	1	0	4	-83.3773
0.55	1	0	5	-98.3221
0.55	1	0	6	-85.4509
0.55	1	0	7	-95.9592
0.55	1	0	8	-67.5873
0.55	1	0	9	-102.589
0.555	1	0	0	-68.4184
0.555	1	0	1	-64.0342
0.555	1	0	2	-94.5095
0.555	1	0	3	-98.0343
0.555	1	0	4	-83.3773
0.555	1	0	5	-98.3221
0.555	1	0	6	-85.4509
0.555	1	0	7	-95.9592
0.555	1	0	8	-67.5873
0.555	1	0	9	-102.589
0.56	1	0	0	-68.4184
0.56	1	0	1	-64.0342
0.56	1	0	2	-94.5095
0.56	1	0	3	-98.0343
0.56	1	0	4	-83.3773
0.56	1	0	5	-98.3221
0.56	1	0	6	-85.4509
0.56	1	0	7	-95.9592
0.56	1	0	8	-67.5873
0.56	1	0	9	-102.589
0.565	1	0	0	-68.4184
0.565	1	0	1	-64.0342
0.565	1	0	2	-94.5095
0.565	1	0	3	-98.0343
0.565	1	0	4	-83.3773
0.565	1	0	5	-98.3221
0.565	1	0	6	-85.4509
0.565	1	0	7	-95.9592
0.565	1	0	8	-67.5873
0.565	1	0	9	-102.589
0.569	1	0	0	-68.4184
0.569	1	0	1	-64.0342
0.569	1	0	2	-94.5095
0.569	1	0	3	-98.0343
0.569	1	0	4	-83.3773
0.569	1	0	5	-98.3221
0.569	1	0	6	-85.4509
0.569	1	0	7	-95.9592
0.569	1	0	8	-67.5873
0.569	1	0	9	-102.589
0.57	1	0	0	-68.4184
0.57	1	0	1	-64.0342
0.57	1	0	2	-94.5095
0.57	1	0	3	-98.0343
0.57	1	0	4	-83.3773
0.57	1	0	5	-98.3221
0.57	1	0	6	-85.4509
0.57	1	0	7	-95.9592
0.57	1	0	8	-67.5873
0.57	1	0	9	-102.589
0.575	1	0	0	-68.4184
0.575	1	0	1	-64.0342
0.575	1	0	2	-94.5095
0.575	1	0	3	-98.0343
0.575	1	0	4	-83.3773
0.575	1	0	5	-98.3221
0.575	1	0	6	-85.4509
0.575	1	0	7	-95.9592
0.575	1	0	8	-67.5873
0.575	1	0	9	-102.589
0.58	1	0	0	-68.4184
0.58	1	0	1	-64.0342
0.58	1	0	2	-94.5095
0.58	1	0	3	-98.0343
0.58	1	0	4	-83.3773
0.58	1	0	5	-98.3221
0.58	1	0	6	-85.4509
0.58	1	0	7	-95.9592
0.58	1	0	8	-67.5873
0.58	1	0	9	-102.589
0.582	1	0	0	-68.4184
0.582	1	0	1	-64.0342
0.582	1	0	2	-94.5095
0.582	1	0	3	-98.0343
0.582	1	0	4	-83.3773
0.582	1	0	5	-98.3221
0.582	1	0	6	-85.4509
0.582	1	0	7	-95.9592
0.582	1	0	8	-67.5873
0.582	1	0	9	-102.589
0.583	1	0	0	-68.4184
0.583	1	0	1	-64.0342
0.583	1	0	2	-94.5095
0.583	1	0	3	-98.0343
0.583	1	0	4	-83.3773
0.583	1	0	5	-98.3221
0.583	1	0	6	-85.4509
0.583	1	0	7	-95.9592
0.583	1	0	8	-67.5873
0.583	1	0	9	-102.589
0.585	1	0	0	-68.4184
0.585	1	0	1	-64.0342
0.585	1	0	2	-94.5095
0.585	1	0	3	-98.0343
0.585	1	0	4	-83.3773
0.585	1	0	5	-98.3221
0.585	1	0	6	-85.4509
0.585	1	0	7	-95.9592
0.585	1	0	8	-67.5873
0.585	1	0	9	-102.589
0.59	1	0	0	-68.4184
0.59	1	0	1	-64.0342
0.59	1	0	2	-94.5095
0.59	1	0	3	-98.0343
0.59	1	0	4	-83.3773
0.59	1	0	5	-98.3221
0.59	1	0	6	-85.4509
0.59	1	0	7	-95.9592
0.59	1	0	8	-67.5873
0.59	1	0	9	-102.589
0.595	1	0	0	-68.4184
0.595	1	0	1	-64.0342
0.595	1	0	2	-94.5095
0.595	1	0	3	-98.0343
0.595	1	0	4	-83.3773
0.595	1	0	5	-98.3221
0.595	1	0	6	-85.4509
0.595	1	0	7	-95.9592
0.595	1	0	8	-67.5873
0.595	1	0	9	-102.589
0.597	1	0	0	-68.4184
0.597	1	0	1	-64.0342
0.597	1	0	2	-94.5095
0.597	1	0	3	-98.0343
0.597	1	0	4	-83.3773
0.597	1	0	5	-98.3221
0.597	1	0	6	-85.4509
0.597	1	0	7	-95.9592
0.597	1	0	8	-67.5873
0.597	1	0	9	-102.589
0.599	1	0	0	-68.4184
0.599	1	0	1	-64.0342
0.599	1	0	2	-94.5095
0.599	1	0	3	-98.0343
0.599	1	0	4	-83.3773
0.599	1	0	5	-98.3221
0.599	1	0	6	-85.4509
0.599	1	0	7	-95.9592
0.599	1	0	8	-67.5873
0.599	1	0	9	-102.589
0.6	1	0	0	-68.4184
0.6	1	0	1	-64.0342
0.6	1	0	2	-94.5095
0.6	1	0	3	-98.0343
0.6	1	0	4	-83.3773
0.6	1	0	5	-98.3221
0.6	1	0	6	-85.4509
0.6	1	0	7	-95.9592
0.6	1	0	8	-67.5873
0.6	1	0	9	-102.589
0.605	1	0	0	-68.4184
0.605	1	0	1	-64.0342
0.605	1	0	2	-94.5095
0.605	1	0	3	-98.0343
0.605	1	0	4	-83.3773
0.605	1	0	5	-98.3221
0.605	1	0	6	-85.4509
0.605	1	0	7	-95.9592
0.605	1	0	8	-67.5873
0.605	1	0	9	-102.589
0.61	1	0	0	-68.4184
0.61	1	0	1	-64.0342
0.61	1	0	2	-94.5095
0.61	1	0	3	-98.0343
0.61	1	0	4	-83.3773
0.61	1	0	5	-98.3221
0.61	1	0	6	-85.4509
0.61	1	0	7	-95.9592
0.61	1	0	8	-67.5873
0.61	1	0	9	-102.589
0.615	1	0	0	-68.4184
0.615	1	0	1	-64.0342
0.615	1	0	2	-94.5095
0.615	1	0	3	-98.0343
0.615	1	0	4	-83.3773
0.615	1	0	5	-98.3221
0.615	1	0	6	-85.4509
0.615	1	0	7	-95.9592
0.615	1	0	8	-67.5873
0.615	1	0	9	-102.589
0.617	1	0	0	-68.4184
0.617	1	0	1	-64.0342
0.617	1	0	2	-94.5095
0.617	1	0	3	-98.0343
0.617	1	0	4	-83.3773
0.617	1	0	5	-98.3221
0.617	1	0	6	-85.4509
0.617	1	0	7	-95.9592
0.617	1	0	8	-67.5873
0.617	1	0	9	-102.589
0.62	1	0	0	-68.4184
0.62	1	0	1	-64.0342
0.62	1	0	2	-94.5095
0.62	1	0	3	-98.0343
0.62	1	0	4	-83.3773
0.62	1	0	5	-98.3221
0.62	1	0	6	-85.4509
0.62	1	0	7	-95.9592
0.62	1	0	8	-67.5873
0.62	1	0	9	-102.589
0.625	1	0	0	-68.4184
0.625	1	0	1	-64.0342
0.625	1	0	2	-94.5095
0.625	1	0	3	-98.0343
0.625	1	0	4	-83.3773
0.625	1	0	5	-98.3221
0.625	1	0	6	-85.4509
0.625	1	0	7	-95.9592
0.625	1	0	8	-67.5873
0.625	1	0	9	-102.589
0.63	1	0	0	-68.4184
0.63	1	0	1	-64.0342
0.63	1	0	2	-94.5095
0.63	1	0	3	-98.0343
0.63	1	0	4	-83.3773
0.63	1	0	5	-98.3221
0.63	1	0	6	-85.4509
0.63	1	0	7	-95.9592
0.63	1	0	8	-67.5873
0.63	1	0	9	-102.589
0.635	1	0	0	-68.4184
0.635	1	0	1	-64.0342
0.635	1	0	2	-94.5095
0.635	1	0	3	-98.0343
0.635	1	0	4	-83.3773
0.635	1	0	5	-98.3221
0.635	1	0	6	-85.4509
0.635	1	0	7	-95.9592
0.635	1	0	8	-67.5873
0.635	1	0	9	-102.589
0.64	1	0	0	-68.4184
0.64	1	0	1	-64.0342
0.64	1	0	2	-94.5095
0.64	1	0	3	-98.0343
0.64	1	0	4	-83.3773
0.64	1	0	5	-98.3221
0.64	1	0	6	-85.4509
