Time	direction	frame	subF	slot	1stSym	nSymbol	cellId	bwpId	rnti	tbSize	mcs	rank	rv	SINR(dB)	CQI	corrupt	TBler
3.61243	UL	361	2	0	5	1	1	0	5	699	16	1	0	9.92384	255	0	0.00381009
3.61243	UL	361	2	0	5	1	1	0	5	699	16	1	0	9.92384	255	0	0.00381009
3.61257	UL	361	2	0	6	2	1	0	6	172	3	1	0	-3.46658	255	0	0.00394368
3.61257	UL	361	2	0	6	2	1	0	6	172	3	1	0	-3.46658	255	0	0.00394368
3.61264	UL	361	2	0	8	1	1	0	7	699	16	1	0	9.98643	255	0	2.59573e-06
3.61264	UL	361	2	0	8	1	1	0	7	699	16	1	0	9.98643	255	0	2.59573e-06
3.61286	UL	361	2	0	9	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
3.61286	UL	361	2	0	9	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
3.61293	UL	361	2	0	12	1	1	0	10	43	0	1	1	-8.05637	255	0	1.9297e-06
3.61293	UL	361	2	0	12	1	1	0	10	43	0	1	1	-8.05637	255	0	1.9297e-06
3.61329	UL	361	3	0	1	3	1	0	3	418	5	1	0	-1.04082	255	0	4.15969e-06
3.61329	UL	361	3	0	1	3	1	0	3	418	5	1	0	-1.04082	255	0	4.15969e-06
3.6135	UL	361	3	0	4	3	1	0	4	418	5	1	0	-0.797567	255	0	2.60764e-07
3.6135	UL	361	3	0	4	3	1	0	4	418	5	1	0	-0.797567	255	0	2.60764e-07
3.61371	UL	361	3	0	7	3	1	0	6	260	3	1	0	-3.46658	255	0	0.00394368
3.61371	UL	361	3	0	7	3	1	0	6	260	3	1	0	-3.46658	255	0	0.00394368
3.61393	UL	361	3	0	10	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
3.61393	UL	361	3	0	10	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
3.61429	UL	361	4	0	1	3	1	0	3	418	5	1	0	-1.04082	255	0	4.15969e-06
3.61429	UL	361	4	0	1	3	1	0	3	418	5	1	0	-1.04082	255	0	4.15969e-06
3.6145	UL	361	4	0	4	3	1	0	4	418	5	1	0	-0.797567	255	0	2.60764e-07
3.6145	UL	361	4	0	4	3	1	0	4	418	5	1	0	-0.797567	255	0	2.60764e-07
3.61471	UL	361	4	0	7	3	1	0	6	260	3	1	0	-3.46658	255	0	0.00394368
3.61471	UL	361	4	0	7	3	1	0	6	260	3	1	0	-3.46658	255	0	0.00394368
3.61493	UL	361	4	0	10	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
3.61493	UL	361	4	0	10	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
3.61543	UL	361	5	0	1	5	1	0	6	436	3	1	0	-3.46658	255	0	1.92766e-06
3.61543	UL	361	5	0	1	5	1	0	6	436	3	1	0	-3.46658	255	0	1.92766e-06
3.61593	UL	361	5	0	6	7	1	0	8	325	0	1	0	-5.60187	255	0	0
3.61593	UL	361	5	0	6	7	1	0	8	325	0	1	0	-5.60187	255	0	0
3.61693	UL	361	6	0	6	7	1	0	8	325	0	1	0	-5.60187	255	0	0
3.61693	UL	361	6	0	6	7	1	0	8	325	0	1	0	-5.60187	255	0	0
3.61729	UL	361	7	0	1	3	1	0	3	418	5	1	0	-1.04082	255	0	4.15969e-06
3.6175	UL	361	7	0	4	3	1	0	4	418	5	1	0	-0.797567	255	0	2.60764e-07
3.61771	UL	361	7	0	7	3	1	0	6	260	3	1	0	-3.46658	255	0	0.00394368
3.61793	UL	361	7	0	10	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
3.61821	UL	361	8	0	1	2	1	0	3	278	5	1	0	-1.04082	255	0	0.00386617
3.61836	UL	361	8	0	3	2	1	0	4	278	5	1	0	-0.797567	255	0	0.00120766
3.6185	UL	361	8	0	5	2	1	0	6	172	3	1	0	-3.46658	255	0	0.00394368
3.61871	UL	361	8	0	7	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
3.61893	UL	361	8	0	10	3	1	0	10	137	0	1	0	-8.05637	255	1	0.999868
3.61893	UL	361	8	0	10	3	1	0	10	137	0	1	0	-8.05637	255	1	0.999868
3.61936	UL	361	9	0	1	4	1	0	6	348	3	1	0	-3.46658	255	0	1.92766e-06
3.61964	UL	361	9	0	5	4	1	0	8	184	0	1	0	-5.60187	255	0	4.33046e-11
3.61993	UL	361	9	0	9	4	1	0	10	184	0	1	0	-8.05637	255	1	0.999868
3.61993	UL	361	9	0	9	4	1	0	10	184	0	1	0	-8.05637	255	1	0.999868
3.6205	UL	362	0	0	1	6	1	0	8	278	0	1	0	-5.60187	255	0	4.33046e-11
3.62093	UL	362	0	0	7	6	1	0	10	278	0	1	0	-8.05637	255	1	0.999868
3.62093	UL	362	0	0	7	6	1	0	10	278	0	1	0	-8.05637	255	1	0.999868
3.6215	UL	362	1	0	1	6	1	0	8	278	0	1	0	-5.60187	255	0	4.33046e-11
3.62193	UL	362	1	0	7	6	1	0	10	278	0	1	0	-8.05637	255	1	0.999868
3.62193	UL	362	1	0	7	6	1	0	10	278	0	1	0	-8.05637	255	1	0.999868
3.62293	UL	362	2	0	9	4	1	0	10	184	0	1	0	-8.05637	255	1	0.999868
3.62293	UL	362	2	0	9	4	1	0	10	184	0	1	0	-8.05637	255	1	0.999868
3.62393	UL	362	3	0	10	3	1	0	10	137	0	1	1	-8.05637	255	0	0
3.62393	UL	362	3	0	10	3	1	0	10	137	0	1	1	-8.05637	255	0	0
3.62486	UL	362	4	0	8	4	1	0	10	184	0	1	1	-8.05637	255	0	0
3.62486	UL	362	4	0	8	4	1	0	10	184	0	1	1	-8.05637	255	0	0
3.62586	UL	362	5	0	6	6	1	0	10	278	0	1	1	-8.05637	255	0	0
3.62586	UL	362	5	0	6	6	1	0	10	278	0	1	1	-8.05637	255	0	0
3.62693	UL	362	6	0	7	6	1	0	10	278	0	1	1	-8.05637	255	0	0
3.62693	UL	362	6	0	7	6	1	0	10	278	0	1	1	-8.05637	255	0	0
3.62786	UL	362	7	0	8	4	1	0	10	184	0	1	1	-8.05637	255	0	0
3.62786	UL	362	7	0	8	4	1	0	10	184	0	1	1	-8.05637	255	0	0
3.70729	UL	370	7	0	3	1	1	0	1	1557	27	1	0	22.597	255	0	0.00906412
3.70729	UL	370	7	0	3	1	1	0	1	1557	27	1	0	22.597	255	0	0.00906412
3.70736	UL	370	7	0	4	1	1	0	2	1610	28	1	0	25.2595	255	0	4.12401e-09
3.70736	UL	370	7	0	4	1	1	0	2	1610	28	1	0	25.2595	255	0	4.12401e-09
3.70743	UL	370	7	0	5	1	1	0	3	137	5	1	0	-1.04082	255	0	0.00386617
3.70743	UL	370	7	0	5	1	1	0	3	137	5	1	0	-1.04082	255	0	0.00386617
3.7075	UL	370	7	0	6	1	1	0	4	137	5	1	0	-0.797567	255	0	0.00120766
3.7075	UL	370	7	0	6	1	1	0	4	137	5	1	0	-0.797567	255	0	0.00120766
3.70757	UL	370	7	0	7	1	1	0	6	84	3	1	0	-3.46658	255	0	0.0564028
3.70757	UL	370	7	0	7	1	1	0	6	84	3	1	0	-3.46658	255	0	0.0564028
3.70764	UL	370	7	0	8	1	1	0	7	699	16	1	0	9.98643	255	0	2.59573e-06
3.70764	UL	370	7	0	8	1	1	0	7	699	16	1	0	9.98643	255	0	2.59573e-06
3.70771	UL	370	7	0	9	1	1	0	8	43	0	1	0	-5.60187	255	0	0.00512113
3.70771	UL	370	7	0	9	1	1	0	8	43	0	1	0	-5.60187	255	0	0.00512113
3.70779	UL	370	7	0	10	1	1	0	9	1490	26	1	0	19.5757	255	0	2.98e-09
3.70779	UL	370	7	0	10	1	1	0	9	1490	26	1	0	19.5757	255	0	2.98e-09
3.70786	UL	370	7	0	11	1	1	0	10	43	0	1	0	-8.05637	255	1	0.993048
3.70786	UL	370	7	0	11	1	1	0	10	43	0	1	0	-8.05637	255	1	0.993048
3.70893	UL	370	8	0	12	1	1	0	5	699	16	1	0	9.92384	255	0	0.00381009
3.70893	UL	370	8	0	12	1	1	0	5	699	16	1	0	9.92384	255	0	0.00381009
3.71221	UL	371	2	0	1	2	1	0	3	278	5	1	0	-1.04082	255	0	0.00386617
3.71221	UL	371	2	0	1	2	1	0	3	278	5	1	0	-1.04082	255	0	0.00386617
3.71236	UL	371	2	0	3	2	1	0	4	278	5	1	0	-0.797567	255	0	0.00120766
3.71236	UL	371	2	0	3	2	1	0	4	278	5	1	0	-0.797567	255	0	0.00120766
3.71257	UL	371	2	0	5	3	1	0	6	260	3	1	0	-3.46658	255	0	0.00394368
3.71257	UL	371	2	0	5	3	1	0	6	260	3	1	0	-3.46658	255	0	0.00394368
3.71264	UL	371	2	0	8	1	1	0	7	699	16	1	0	9.98643	255	0	2.59573e-06
3.71264	UL	371	2	0	8	1	1	0	7	699	16	1	0	9.98643	255	0	2.59573e-06
3.71286	UL	371	2	0	9	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
3.71286	UL	371	2	0	9	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
3.71293	UL	371	2	0	12	1	1	0	10	43	0	1	1	-8.05637	255	0	1.9297e-06
3.71293	UL	371	2	0	12	1	1	0	10	43	0	1	1	-8.05637	255	0	1.9297e-06
3.71329	UL	371	3	0	1	3	1	0	3	418	5	1	0	-1.04082	255	0	4.15969e-06
3.71329	UL	371	3	0	1	3	1	0	3	418	5	1	0	-1.04082	255	0	4.15969e-06
3.7135	UL	371	3	0	4	3	1	0	4	418	5	1	0	-0.797567	255	0	2.60764e-07
3.7135	UL	371	3	0	4	3	1	0	4	418	5	1	0	-0.797567	255	0	2.60764e-07
3.71371	UL	371	3	0	7	3	1	0	6	260	3	1	0	-3.46658	255	0	0.00394368
3.71371	UL	371	3	0	7	3	1	0	6	260	3	1	0	-3.46658	255	0	0.00394368
3.71393	UL	371	3	0	10	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
3.71393	UL	371	3	0	10	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
3.71421	UL	371	4	0	1	2	1	0	3	278	5	1	0	-1.04082	255	0	0.00386617
3.71421	UL	371	4	0	1	2	1	0	3	278	5	1	0	-1.04082	255	0	0.00386617
3.71443	UL	371	4	0	3	3	1	0	4	418	5	1	0	-0.797567	255	0	2.60764e-07
3.71443	UL	371	4	0	3	3	1	0	4	418	5	1	0	-0.797567	255	0	2.60764e-07
3.7145	UL	371	4	0	6	1	1	0	5	699	16	1	0	9.92384	255	0	0.00381009
3.7145	UL	371	4	0	6	1	1	0	5	699	16	1	0	9.92384	255	0	0.00381009
3.71471	UL	371	4	0	7	3	1	0	6	260	3	1	0	-3.46658	255	0	0.00394368
3.71471	UL	371	4	0	7	3	1	0	6	260	3	1	0	-3.46658	255	0	0.00394368
3.71493	UL	371	4	0	10	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
3.71493	UL	371	4	0	10	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
3.71514	UL	371	5	0	1	1	1	0	3	137	5	1	0	-1.04082	255	0	0.00386617
3.71543	UL	371	5	0	2	4	1	0	6	348	3	1	0	-3.46658	255	0	1.92766e-06
3.71543	UL	371	5	0	2	4	1	0	6	348	3	1	0	-3.46658	255	0	1.92766e-06
3.71593	UL	371	5	0	6	7	1	0	8	325	0	1	0	-5.60187	255	0	0
3.71593	UL	371	5	0	6	7	1	0	8	325	0	1	0	-5.60187	255	0	0
3.71693	UL	371	6	0	6	7	1	0	8	325	0	1	0	-5.60187	255	0	0
3.71693	UL	371	6	0	6	7	1	0	8	325	0	1	0	-5.60187	255	0	0
3.71729	UL	371	7	0	1	3	1	0	3	418	5	1	0	-1.04082	255	0	4.15969e-06
3.7175	UL	371	7	0	4	3	1	0	4	418	5	1	0	-0.797567	255	0	2.60764e-07
3.71771	UL	371	7	0	7	3	1	0	6	260	3	1	0	-3.46658	255	0	0.00394368
3.71793	UL	371	7	0	10	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
3.71821	UL	371	8	0	1	2	1	0	3	278	5	1	0	-1.04082	255	0	0.00386617
3.71836	UL	371	8	0	3	2	1	0	4	278	5	1	0	-0.797567	255	0	0.00120766
3.7185	UL	371	8	0	5	2	1	0	6	172	3	1	0	-3.46658	255	0	0.00394368
3.71871	UL	371	8	0	7	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
3.71893	UL	371	8	0	10	3	1	0	10	137	0	1	0	-8.05637	255	1	0.999868
3.71893	UL	371	8	0	10	3	1	0	10	137	0	1	0	-8.05637	255	1	0.999868
3.71936	UL	371	9	0	1	4	1	0	6	348	3	1	0	-3.46658	255	0	1.92766e-06
3.71964	UL	371	9	0	5	4	1	0	8	184	0	1	0	-5.60187	255	0	4.33046e-11
3.71986	UL	371	9	0	9	3	1	0	10	137	0	1	0	-8.05637	255	1	0.999868
3.71986	UL	371	9	0	9	3	1	0	10	137	0	1	0	-8.05637	255	1	0.999868
3.7205	UL	372	0	0	1	6	1	0	8	278	0	1	0	-5.60187	255	0	4.33046e-11
3.72093	UL	372	0	0	7	6	1	0	10	278	0	1	0	-8.05637	255	1	0.999868
3.72093	UL	372	0	0	7	6	1	0	10	278	0	1	0	-8.05637	255	1	0.999868
3.7215	UL	372	1	0	1	6	1	0	8	278	0	1	0	-5.60187	255	0	4.33046e-11
3.72186	UL	372	1	0	7	5	1	0	10	231	0	1	0	-8.05637	255	1	0.999868
3.72186	UL	372	1	0	7	5	1	0	10	231	0	1	0	-8.05637	255	1	0.999868
3.72293	UL	372	2	0	7	6	1	0	10	278	0	1	0	-8.05637	255	1	0.999868
3.72293	UL	372	2	0	7	6	1	0	10	278	0	1	0	-8.05637	255	1	0.999868
3.72393	UL	372	3	0	10	3	1	0	10	137	0	1	1	-8.05637	255	0	0
3.72393	UL	372	3	0	10	3	1	0	10	137	0	1	1	-8.05637	255	0	0
3.72493	UL	372	4	0	10	3	1	0	10	137	0	1	1	-8.05637	255	0	0
3.72493	UL	372	4	0	10	3	1	0	10	137	0	1	1	-8.05637	255	0	0
3.72593	UL	372	5	0	7	6	1	0	10	278	0	1	1	-8.05637	255	0	0
3.72593	UL	372	5	0	7	6	1	0	10	278	0	1	1	-8.05637	255	0	0
3.72693	UL	372	6	0	8	5	1	0	10	231	0	1	1	-8.05637	255	0	0
3.72693	UL	372	6	0	8	5	1	0	10	231	0	1	1	-8.05637	255	0	0
3.72793	UL	372	7	0	7	6	1	0	10	278	0	1	1	-8.05637	255	0	0
3.72793	UL	372	7	0	7	6	1	0	10	278	0	1	1	-8.05637	255	0	0
3.80729	UL	380	7	0	3	1	1	0	1	1557	27	1	0	22.597	255	0	0.00906412
3.80729	UL	380	7	0	3	1	1	0	1	1557	27	1	0	22.597	255	0	0.00906412
3.80736	UL	380	7	0	4	1	1	0	2	1610	28	1	0	25.2595	255	0	4.12401e-09
3.80736	UL	380	7	0	4	1	1	0	2	1610	28	1	0	25.2595	255	0	4.12401e-09
3.80743	UL	380	7	0	5	1	1	0	3	137	5	1	0	-1.04082	255	0	0.00386617
3.80743	UL	380	7	0	5	1	1	0	3	137	5	1	0	-1.04082	255	0	0.00386617
3.8075	UL	380	7	0	6	1	1	0	4	137	5	1	0	-0.797567	255	0	0.00120766
3.8075	UL	380	7	0	6	1	1	0	4	137	5	1	0	-0.797567	255	0	0.00120766
3.80757	UL	380	7	0	7	1	1	0	5	699	16	1	0	9.92384	255	0	0.00381009
3.80757	UL	380	7	0	7	1	1	0	5	699	16	1	0	9.92384	255	0	0.00381009
3.80764	UL	380	7	0	8	1	1	0	6	84	3	1	0	-3.46658	255	0	0.0564028
3.80764	UL	380	7	0	8	1	1	0	6	84	3	1	0	-3.46658	255	0	0.0564028
3.80771	UL	380	7	0	9	1	1	0	7	699	16	1	0	9.98643	255	0	2.59573e-06
3.80771	UL	380	7	0	9	1	1	0	7	699	16	1	0	9.98643	255	0	2.59573e-06
3.80779	UL	380	7	0	10	1	1	0	8	43	0	1	0	-5.60187	255	0	0.00512113
3.80779	UL	380	7	0	10	1	1	0	8	43	0	1	0	-5.60187	255	0	0.00512113
3.80786	UL	380	7	0	11	1	1	0	9	1490	26	1	0	19.5757	255	0	2.98e-09
3.80786	UL	380	7	0	11	1	1	0	9	1490	26	1	0	19.5757	255	0	2.98e-09
3.80793	UL	380	7	0	12	1	1	0	10	43	0	1	0	-8.05637	255	1	0.993048
3.80793	UL	380	7	0	12	1	1	0	10	43	0	1	0	-8.05637	255	1	0.993048
3.81221	UL	381	2	0	1	2	1	0	3	278	5	1	0	-1.04082	255	0	0.00386617
3.81221	UL	381	2	0	1	2	1	0	3	278	5	1	0	-1.04082	255	0	0.00386617
3.81236	UL	381	2	0	3	2	1	0	4	278	5	1	0	-0.797567	255	0	0.00120766
3.81236	UL	381	2	0	3	2	1	0	4	278	5	1	0	-0.797567	255	0	0.00120766
3.81243	UL	381	2	0	5	1	1	0	5	699	16	1	0	9.92384	255	0	0.00381009
3.81243	UL	381	2	0	5	1	1	0	5	699	16	1	0	9.92384	255	0	0.00381009
3.81257	UL	381	2	0	6	2	1	0	6	172	3	1	0	-3.46658	255	0	0.00394368
3.81257	UL	381	2	0	6	2	1	0	6	172	3	1	0	-3.46658	255	0	0.00394368
3.81264	UL	381	2	0	8	1	1	0	7	699	16	1	0	9.98643	255	0	2.59573e-06
3.81264	UL	381	2	0	8	1	1	0	7	699	16	1	0	9.98643	255	0	2.59573e-06
3.81286	UL	381	2	0	9	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
3.81286	UL	381	2	0	9	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
3.81293	UL	381	2	0	12	1	1	0	10	43	0	1	1	-8.05637	255	0	1.9297e-06
3.81293	UL	381	2	0	12	1	1	0	10	43	0	1	1	-8.05637	255	0	1.9297e-06
3.81329	UL	381	3	0	1	3	1	0	3	418	5	1	0	-1.04082	255	0	4.15969e-06
3.81329	UL	381	3	0	1	3	1	0	3	418	5	1	0	-1.04082	255	0	4.15969e-06
3.8135	UL	381	3	0	4	3	1	0	4	418	5	1	0	-0.797567	255	0	2.60764e-07
3.8135	UL	381	3	0	4	3	1	0	4	418	5	1	0	-0.797567	255	0	2.60764e-07
3.81371	UL	381	3	0	7	3	1	0	6	260	3	1	0	-3.46658	255	0	0.00394368
3.81371	UL	381	3	0	7	3	1	0	6	260	3	1	0	-3.46658	255	0	0.00394368
3.81393	UL	381	3	0	10	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
3.81393	UL	381	3	0	10	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
3.81429	UL	381	4	0	1	3	1	0	3	418	5	1	0	-1.04082	255	0	4.15969e-06
3.81429	UL	381	4	0	1	3	1	0	3	418	5	1	0	-1.04082	255	0	4.15969e-06
3.8145	UL	381	4	0	4	3	1	0	4	418	5	1	0	-0.797567	255	0	2.60764e-07
3.8145	UL	381	4	0	4	3	1	0	4	418	5	1	0	-0.797567	255	0	2.60764e-07
3.81471	UL	381	4	0	7	3	1	0	6	260	3	1	0	-3.46658	255	0	0.00394368
3.81471	UL	381	4	0	7	3	1	0	6	260	3	1	0	-3.46658	255	0	0.00394368
3.81493	UL	381	4	0	10	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
3.81493	UL	381	4	0	10	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
3.81543	UL	381	5	0	1	5	1	0	6	436	3	1	0	-3.46658	255	0	1.92766e-06
3.81543	UL	381	5	0	1	5	1	0	6	436	3	1	0	-3.46658	255	0	1.92766e-06
3.81593	UL	381	5	0	6	7	1	0	8	325	0	1	0	-5.60187	255	0	0
3.81593	UL	381	5	0	6	7	1	0	8	325	0	1	0	-5.60187	255	0	0
3.81693	UL	381	6	0	6	7	1	0	8	325	0	1	0	-5.60187	255	0	0
3.81693	UL	381	6	0	6	7	1	0	8	325	0	1	0	-5.60187	255	0	0
3.81729	UL	381	7	0	1	3	1	0	3	418	5	1	0	-1.04082	255	0	4.15969e-06
3.8175	UL	381	7	0	4	3	1	0	4	418	5	1	0	-0.797567	255	0	2.60764e-07
3.81771	UL	381	7	0	7	3	1	0	6	260	3	1	0	-3.46658	255	0	0.00394368
3.81793	UL	381	7	0	10	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
3.81821	UL	381	8	0	1	2	1	0	3	278	5	1	0	-1.04082	255	0	0.00386617
3.81836	UL	381	8	0	3	2	1	0	4	278	5	1	0	-0.797567	255	0	0.00120766
3.8185	UL	381	8	0	5	2	1	0	6	172	3	1	0	-3.46658	255	0	0.00394368
3.81871	UL	381	8	0	7	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
3.81893	UL	381	8	0	10	3	1	0	10	137	0	1	0	-8.05637	255	1	0.999868
3.81893	UL	381	8	0	10	3	1	0	10	137	0	1	0	-8.05637	255	1	0.999868
3.81943	UL	381	9	0	1	5	1	0	6	436	3	1	0	-3.46658	255	0	1.92766e-06
3.81986	UL	381	9	0	6	6	1	0	10	278	0	1	0	-8.05637	255	1	0.999868
3.81986	UL	381	9	0	6	6	1	0	10	278	0	1	0	-8.05637	255	1	0.999868
3.8205	UL	382	0	0	1	6	1	0	8	278	0	1	0	-5.60187	255	0	4.33046e-11
3.82093	UL	382	0	0	7	6	1	0	10	278	0	1	0	-8.05637	255	1	0.999868
3.82093	UL	382	0	0	7	6	1	0	10	278	0	1	0	-8.05637	255	1	0.999868
3.8215	UL	382	1	0	1	6	1	0	8	278	0	1	0	-5.60187	255	0	4.33046e-11
3.82193	UL	382	1	0	7	6	1	0	10	278	0	1	0	-8.05637	255	1	0.999868
3.82193	UL	382	1	0	7	6	1	0	10	278	0	1	0	-8.05637	255	1	0.999868
3.82293	UL	382	2	0	11	2	1	0	10	90	0	1	0	-8.05637	255	1	0.998678
3.82293	UL	382	2	0	11	2	1	0	10	90	0	1	0	-8.05637	255	1	0.998678
3.82393	UL	382	3	0	10	3	1	0	10	137	0	1	1	-8.05637	255	0	0
3.82393	UL	382	3	0	10	3	1	0	10	137	0	1	1	-8.05637	255	0	0
3.82493	UL	382	4	0	7	6	1	0	10	278	0	1	1	-8.05637	255	0	0
3.82493	UL	382	4	0	7	6	1	0	10	278	0	1	1	-8.05637	255	0	0
3.82593	UL	382	5	0	7	6	1	0	10	278	0	1	1	-8.05637	255	0	0
3.82593	UL	382	5	0	7	6	1	0	10	278	0	1	1	-8.05637	255	0	0
3.82693	UL	382	6	0	7	6	1	0	10	278	0	1	1	-8.05637	255	0	0
3.82693	UL	382	6	0	7	6	1	0	10	278	0	1	1	-8.05637	255	0	0
3.82793	UL	382	7	0	11	2	1	0	10	90	0	1	1	-8.05637	255	0	7.50511e-14
3.82793	UL	382	7	0	11	2	1	0	10	90	0	1	1	-8.05637	255	0	7.50511e-14
3.90729	UL	390	7	0	3	1	1	0	1	1557	27	1	0	22.597	255	0	0.00906412
3.90729	UL	390	7	0	3	1	1	0	1	1557	27	1	0	22.597	255	0	0.00906412
3.90736	UL	390	7	0	4	1	1	0	2	1610	28	1	0	25.2595	255	0	4.12401e-09
3.90736	UL	390	7	0	4	1	1	0	2	1610	28	1	0	25.2595	255	0	4.12401e-09
3.90743	UL	390	7	0	5	1	1	0	3	137	5	1	0	-1.04082	255	0	0.00386617
3.90743	UL	390	7	0	5	1	1	0	3	137	5	1	0	-1.04082	255	0	0.00386617
3.9075	UL	390	7	0	6	1	1	0	4	137	5	1	0	-0.797567	255	0	0.00120766
3.9075	UL	390	7	0	6	1	1	0	4	137	5	1	0	-0.797567	255	0	0.00120766
3.90757	UL	390	7	0	7	1	1	0	5	699	16	1	0	9.92384	255	0	0.00381009
3.90757	UL	390	7	0	7	1	1	0	5	699	16	1	0	9.92384	255	0	0.00381009
3.90764	UL	390	7	0	8	1	1	0	6	84	3	1	0	-3.46658	255	0	0.0564028
3.90764	UL	390	7	0	8	1	1	0	6	84	3	1	0	-3.46658	255	0	0.0564028
3.90771	UL	390	7	0	9	1	1	0	7	699	16	1	0	9.98643	255	0	2.59573e-06
3.90771	UL	390	7	0	9	1	1	0	7	699	16	1	0	9.98643	255	0	2.59573e-06
3.90779	UL	390	7	0	10	1	1	0	8	43	0	1	0	-5.60187	255	0	0.00512113
3.90779	UL	390	7	0	10	1	1	0	8	43	0	1	0	-5.60187	255	0	0.00512113
3.90786	UL	390	7	0	11	1	1	0	9	1490	26	1	0	19.5757	255	0	2.98e-09
3.90786	UL	390	7	0	11	1	1	0	9	1490	26	1	0	19.5757	255	0	2.98e-09
3.90793	UL	390	7	0	12	1	1	0	10	43	0	1	0	-8.05637	255	1	0.993048
3.90793	UL	390	7	0	12	1	1	0	10	43	0	1	0	-8.05637	255	1	0.993048
3.91221	UL	391	2	0	1	2	1	0	3	278	5	1	0	-1.04082	255	0	0.00386617
3.91221	UL	391	2	0	1	2	1	0	3	278	5	1	0	-1.04082	255	0	0.00386617
3.91236	UL	391	2	0	3	2	1	0	4	278	5	1	0	-0.797567	255	0	0.00120766
3.91236	UL	391	2	0	3	2	1	0	4	278	5	1	0	-0.797567	255	0	0.00120766
3.91243	UL	391	2	0	5	1	1	0	5	699	16	1	0	9.92384	255	0	0.00381009
3.91243	UL	391	2	0	5	1	1	0	5	699	16	1	0	9.92384	255	0	0.00381009
3.91257	UL	391	2	0	6	2	1	0	6	172	3	1	0	-3.46658	255	0	0.00394368
3.91257	UL	391	2	0	6	2	1	0	6	172	3	1	0	-3.46658	255	0	0.00394368
3.91264	UL	391	2	0	8	1	1	0	7	699	16	1	0	9.98643	255	0	2.59573e-06
3.91264	UL	391	2	0	8	1	1	0	7	699	16	1	0	9.98643	255	0	2.59573e-06
3.91279	UL	391	2	0	9	2	1	0	8	90	0	1	0	-5.60187	255	0	9.84732e-06
3.91279	UL	391	2	0	9	2	1	0	8	90	0	1	0	-5.60187	255	0	9.84732e-06
3.91286	UL	391	2	0	11	1	1	0	10	43	0	1	1	-8.05637	255	0	1.9297e-06
3.91286	UL	391	2	0	11	1	1	0	10	43	0	1	1	-8.05637	255	0	1.9297e-06
3.91329	UL	391	3	0	1	3	1	0	3	418	5	1	0	-1.04082	255	0	4.15969e-06
3.91329	UL	391	3	0	1	3	1	0	3	418	5	1	0	-1.04082	255	0	4.15969e-06
3.9135	UL	391	3	0	4	3	1	0	4	418	5	1	0	-0.797567	255	0	2.60764e-07
3.9135	UL	391	3	0	4	3	1	0	4	418	5	1	0	-0.797567	255	0	2.60764e-07
3.91371	UL	391	3	0	7	3	1	0	6	260	3	1	0	-3.46658	255	0	0.00394368
3.91371	UL	391	3	0	7	3	1	0	6	260	3	1	0	-3.46658	255	0	0.00394368
3.91393	UL	391	3	0	10	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
3.91393	UL	391	3	0	10	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
3.91429	UL	391	4	0	1	3	1	0	3	418	5	1	0	-1.04082	255	0	4.15969e-06
3.91429	UL	391	4	0	1	3	1	0	3	418	5	1	0	-1.04082	255	0	4.15969e-06
3.9145	UL	391	4	0	4	3	1	0	4	418	5	1	0	-0.797567	255	0	2.60764e-07
3.9145	UL	391	4	0	4	3	1	0	4	418	5	1	0	-0.797567	255	0	2.60764e-07
3.91471	UL	391	4	0	7	3	1	0	6	260	3	1	0	-3.46658	255	0	0.00394368
3.91471	UL	391	4	0	7	3	1	0	6	260	3	1	0	-3.46658	255	0	0.00394368
3.91493	UL	391	4	0	10	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
3.91493	UL	391	4	0	10	3	1	0	8	137	0	1	0	-5.60187	255	0	4.33046e-11
