time(s)	cellId	rnti	lcid	packetSize	delay(s)
6.42596	1	10	3	270	0.00788571
6.42703	1	10	3	270	0.00795714
6.42796	1	10	3	162	0.00788571
6.50739	1	1	3	1032	0.00231428
6.50746	1	2	3	1032	0.00238571
6.50753	1	3	3	129	0.00245714
6.5076	1	4	3	129	0.00252857
6.50767	1	6	3	76	0.0026
6.50774	1	7	3	691	0.00267142
6.50781	1	8	3	35	0.00274285
6.50789	1	9	3	1032	0.00281428
6.50903	1	5	3	691	0.00295714
6.51231	1	3	3	270	0.00224286
6.51246	1	4	3	270	0.00238571
6.51267	1	6	3	252	0.0026
6.51274	1	7	3	343	0.00267142
6.51296	1	8	3	129	0.00288571
6.51303	1	10	3	35	0.00795714
6.51339	1	3	3	410	0.00231428
6.5136	1	4	3	410	0.00252857
6.51381	1	6	3	252	0.00274285
6.51403	1	8	3	129	0.00295714
6.51431	1	3	3	229	0.00224286
6.51453	1	4	3	229	0.00245714
6.5146	1	5	3	343	0.00252857
6.51481	1	6	3	252	0.00274285
6.51503	1	8	3	129	0.00295714
6.51553	1	6	3	208	0.00245714
6.51603	1	8	3	317	0.00295714
6.51703	1	8	3	303	0.00295714
6.52403	1	10	3	129	0.00795714
6.52503	1	10	3	129	0.00795714
6.52603	1	10	3	270	0.00795714
6.52703	1	10	3	223	0.00795714
6.52803	1	10	3	256	0.00795714
6.60739	1	1	3	1032	0.00231428
6.60746	1	2	3	1032	0.00238571
6.60753	1	3	3	129	0.00245714
6.6076	1	4	3	129	0.00252857
6.60767	1	5	3	691	0.0026
6.60774	1	6	3	76	0.00267142
6.60781	1	7	3	691	0.00274285
6.60789	1	8	3	35	0.00281428
6.60796	1	9	3	1032	0.00288571
6.61231	1	3	3	270	0.00224286
6.61253	1	5	3	343	0.00245714
6.61267	1	6	3	164	0.0026
6.61274	1	7	3	343	0.00267142
6.61296	1	8	3	129	0.00288571
6.61303	1	10	3	35	0.00795714
6.61339	1	3	3	410	0.00231428
6.6136	1	4	3	410	0.00252857
6.61381	1	6	3	252	0.00274285
6.61403	1	8	3	129	0.00295714
6.61439	1	3	3	229	0.00231428
6.6146	1	4	3	229	0.00252857
6.61481	1	6	3	252	0.00274285
6.61503	1	8	3	129	0.00295714
6.61553	1	6	3	296	0.00245714
6.61603	1	8	3	317	0.00295714
6.61703	1	8	3	303	0.00295714
6.61803	1	4	3	270	0.00795714
6.62403	1	10	3	129	0.00795714
6.62503	1	10	3	270	0.00795714
6.62603	1	10	3	270	0.00795714
6.62703	1	10	3	270	0.00795714
6.62803	1	10	3	68	0.00795714
6.70739	1	1	3	1032	0.00231428
6.70746	1	2	3	1032	0.00238571
6.70753	1	3	3	129	0.00245714
6.7076	1	4	3	129	0.00252857
6.70767	1	5	3	691	0.0026
6.70774	1	6	3	76	0.00267142
6.70781	1	7	3	691	0.00274285
6.70789	1	8	3	35	0.00281428
6.70796	1	9	3	1032	0.00288571
6.71231	1	3	3	270	0.00224286
6.71246	1	4	3	270	0.00238571
6.71253	1	5	3	343	0.00245714
6.71267	1	6	3	164	0.0026
6.71274	1	7	3	343	0.00267142
6.71289	1	8	3	82	0.00281428
6.71296	1	10	3	35	0.00788571
6.71339	1	3	3	410	0.00231428
6.7136	1	4	3	410	0.00252857
6.71381	1	6	3	252	0.00274285
6.71403	1	8	3	129	0.00295714
6.71439	1	3	3	229	0.00231428
6.7146	1	4	3	229	0.00252857
6.71481	1	6	3	252	0.00274285
6.71503	1	8	3	129	0.00295714
6.71553	1	6	3	296	0.00245714
6.71603	1	8	3	317	0.00295714
6.71703	1	8	3	350	0.00295714
6.72296	1	10	3	129	0.00788571
6.72403	1	10	3	129	0.00795714
6.72503	1	10	3	176	0.00795714
6.72603	1	10	3	270	0.00795714
6.72703	1	10	3	270	0.00795714
6.73303	1	10	3	35	0.00795714
6.80746	1	3	3	129	0.00238571
6.80753	1	4	3	129	0.00245714
6.8076	1	5	3	691	0.00252857
6.80767	1	6	3	76	0.0026
6.80774	1	7	3	691	0.00267142
6.80781	1	8	3	35	0.00274285
6.80789	1	9	3	1032	0.00281428
6.80896	1	1	3	1032	0.00288571
6.80903	1	2	3	1032	0.00295714
6.81231	1	3	3	270	0.00224286
6.81246	1	4	3	270	0.00238571
6.81253	1	5	3	343	0.00245714
6.81267	1	6	3	164	0.0026
6.81274	1	7	3	343	0.00267142
6.81296	1	8	3	129	0.00288571
6.81303	1	10	3	35	0.00795714
6.81339	1	3	3	410	0.00231428
6.8136	1	4	3	410	0.00252857
6.81381	1	6	3	252	0.00274285
6.81403	1	8	3	129	0.00295714
6.81439	1	3	3	229	0.00231428
6.8146	1	4	3	229	0.00252857
6.81481	1	6	3	252	0.00274285
6.81503	1	8	3	129	0.00295714
6.81553	1	6	3	296	0.00245714
6.81603	1	8	3	317	0.00295714
6.81703	1	8	3	303	0.00295714
6.82403	1	10	3	129	0.00795714
6.82496	1	10	3	176	0.00788571
6.82596	1	10	3	270	0.00788571
6.82703	1	10	3	270	0.00795714
6.82796	1	10	3	162	0.00788571
6.90739	1	1	3	1032	0.00231428
6.90746	1	2	3	1032	0.00238571
6.90753	1	3	3	129	0.00245714
6.9076	1	4	3	129	0.00252857
6.90767	1	6	3	76	0.0026
6.90774	1	7	3	691	0.00267142
6.90781	1	8	3	35	0.00274285
6.90789	1	9	3	1032	0.00281428
6.90903	1	5	3	691	0.00295714
6.91231	1	3	3	270	0.00224286
6.91246	1	4	3	270	0.00238571
6.91267	1	6	3	252	0.0026
6.91274	1	7	3	343	0.00267142
6.91296	1	8	3	129	0.00288571
6.91303	1	10	3	35	0.00795714
6.91339	1	3	3	410	0.00231428
6.9136	1	4	3	410	0.00252857
6.91381	1	6	3	252	0.00274285
6.91403	1	8	3	129	0.00295714
6.91431	1	3	3	229	0.00224286
6.91453	1	4	3	229	0.00245714
6.9146	1	5	3	343	0.00252857
6.91481	1	6	3	252	0.00274285
6.91503	1	8	3	129	0.00295714
6.91553	1	6	3	208	0.00245714
6.91603	1	8	3	317	0.00295714
6.91703	1	8	3	303	0.00295714
6.92403	1	10	3	129	0.00795714
6.92503	1	10	3	129	0.00795714
6.92603	1	10	3	270	0.00795714
6.92703	1	10	3	223	0.00795714
6.92803	1	10	3	256	0.00795714
7.00739	1	1	3	1032	0.00231428
7.00746	1	2	3	1032	0.00238571
7.00753	1	3	3	129	0.00245714
7.0076	1	4	3	129	0.00252857
7.00767	1	5	3	691	0.0026
7.00774	1	6	3	76	0.00267142
7.00781	1	7	3	691	0.00274285
7.00789	1	8	3	35	0.00281428
7.00796	1	9	3	1032	0.00288571
7.01231	1	3	3	270	0.00224286
7.01246	1	4	3	270	0.00238571
7.01253	1	5	3	343	0.00245714
7.01267	1	6	3	164	0.0026
7.01274	1	7	3	343	0.00267142
7.01296	1	8	3	129	0.00288571
7.01303	1	10	3	35	0.00795714
7.01339	1	3	3	410	0.00231428
7.0136	1	4	3	410	0.00252857
7.01381	1	6	3	252	0.00274285
7.01403	1	8	3	129	0.00295714
7.01439	1	3	3	229	0.00231428
7.0146	1	4	3	229	0.00252857
7.01481	1	6	3	252	0.00274285
7.01503	1	8	3	129	0.00295714
7.01553	1	6	3	296	0.00245714
7.01603	1	8	3	317	0.00295714
7.01703	1	8	3	303	0.00295714
7.02403	1	10	3	129	0.00795714
7.02503	1	10	3	270	0.00795714
7.02603	1	10	3	270	0.00795714
7.02703	1	10	3	270	0.00795714
7.02803	1	10	3	68	0.00795714
7.10739	1	1	3	1032	0.00231428
7.10746	1	2	3	1032	0.00238571
7.10753	1	3	3	129	0.00245714
7.1076	1	4	3	129	0.00252857
7.10767	1	5	3	691	0.0026
7.10781	1	7	3	691	0.00274285
7.10789	1	8	3	35	0.00281428
7.10796	1	9	3	1032	0.00288571
7.11231	1	3	3	270	0.00224286
7.11246	1	4	3	270	0.00238571
7.11253	1	5	3	343	0.00245714
7.1126	1	7	3	343	0.00252857
7.11281	1	8	3	129	0.00274285
7.11289	1	10	3	35	0.00781428
7.11296	1	6	3	76	0.00788571
7.11346	1	3	3	551	0.00238571
7.11374	1	4	3	551	0.00267142
7.11403	1	8	3	176	0.00295714
7.11431	1	3	3	88	0.00224286
7.11446	1	4	3	88	0.00238571
7.11503	1	8	3	363	0.00295714
7.11603	1	8	3	337	0.00295714
7.1176	1	6	3	164	0.00252857
7.1186	1	6	3	340	0.00252857
7.11946	1	6	3	340	0.00238571
7.12039	1	6	3	120	0.00231428
7.12296	1	10	3	129	0.00788571
7.12403	1	10	3	129	0.00795714
7.12503	1	10	3	176	0.00795714
7.12603	1	10	3	223	0.00795714
7.12703	1	10	3	350	0.00795714
7.20746	1	3	3	129	0.00238571
7.20753	1	4	3	129	0.00245714
7.2076	1	5	3	691	0.00252857
7.20767	1	6	3	76	0.0026
7.20774	1	7	3	691	0.00267142
7.20781	1	8	3	35	0.00274285
7.20789	1	9	3	1032	0.00281428
7.20896	1	1	3	1032	0.00288571
7.20903	1	2	3	1032	0.00295714
7.21231	1	3	3	270	0.00224286
7.21246	1	4	3	270	0.00238571
7.21253	1	5	3	343	0.00245714
7.21274	1	7	3	343	0.00267142
7.21296	1	8	3	129	0.00288571
7.21303	1	10	3	35	0.00795714
7.21339	1	3	3	410	0.00231428
7.2136	1	4	3	410	0.00252857
7.21381	1	6	3	252	0.00274285
7.21403	1	8	3	129	0.00295714
7.21439	1	3	3	229	0.00231428
7.2146	1	4	3	229	0.00252857
7.21481	1	6	3	252	0.00274285
7.21503	1	8	3	129	0.00295714
7.21553	1	6	3	296	0.00245714
7.21603	1	8	3	317	0.00295714
7.21703	1	8	3	303	0.00295714
7.21803	1	6	3	164	0.00795714
7.22403	1	10	3	129	0.00795714
7.22496	1	10	3	176	0.00788571
7.22596	1	10	3	270	0.00788571
7.22703	1	10	3	270	0.00795714
7.22796	1	10	3	162	0.00788571
7.30739	1	1	3	1032	0.00231428
7.30746	1	2	3	1032	0.00238571
7.30753	1	3	3	129	0.00245714
7.3076	1	4	3	129	0.00252857
7.30767	1	6	3	76	0.0026
7.30774	1	7	3	691	0.00267142
7.30781	1	8	3	35	0.00274285
7.30789	1	9	3	1032	0.00281428
7.30903	1	5	3	691	0.00295714
7.31231	1	3	3	270	0.00224286
7.31246	1	4	3	270	0.00238571
7.31267	1	6	3	252	0.0026
7.31274	1	7	3	343	0.00267142
7.31296	1	8	3	129	0.00288571
7.31303	1	10	3	35	0.00795714
7.31339	1	3	3	410	0.00231428
7.3136	1	4	3	410	0.00252857
7.31381	1	6	3	252	0.00274285
7.31403	1	8	3	129	0.00295714
7.31431	1	3	3	229	0.00224286
7.31453	1	4	3	229	0.00245714
7.3146	1	5	3	343	0.00252857
7.31481	1	6	3	252	0.00274285
7.31503	1	8	3	129	0.00295714
7.31553	1	6	3	208	0.00245714
7.31603	1	8	3	317	0.00295714
7.31703	1	8	3	303	0.00295714
7.32403	1	10	3	129	0.00795714
7.32503	1	10	3	129	0.00795714
7.32603	1	10	3	270	0.00795714
7.32703	1	10	3	223	0.00795714
7.32803	1	10	3	256	0.00795714
7.40739	1	1	3	1032	0.00231428
7.40746	1	2	3	1032	0.00238571
7.40753	1	3	3	129	0.00245714
7.4076	1	4	3	129	0.00252857
7.40767	1	5	3	691	0.0026
7.40774	1	6	3	76	0.00267142
7.40781	1	7	3	691	0.00274285
7.40789	1	8	3	35	0.00281428
7.40796	1	9	3	1032	0.00288571
7.41231	1	3	3	270	0.00224286
7.41246	1	4	3	270	0.00238571
7.41253	1	5	3	343	0.00245714
7.41267	1	6	3	164	0.0026
7.41274	1	7	3	343	0.00267142
7.41296	1	8	3	129	0.00288571
7.41303	1	10	3	35	0.00795714
7.41339	1	3	3	410	0.00231428
7.4136	1	4	3	410	0.00252857
7.41381	1	6	3	252	0.00274285
7.41403	1	8	3	129	0.00295714
7.41439	1	3	3	229	0.00231428
7.4146	1	4	3	229	0.00252857
7.41481	1	6	3	252	0.00274285
7.41503	1	8	3	129	0.00295714
7.41553	1	6	3	296	0.00245714
7.41603	1	8	3	317	0.00295714
7.41703	1	8	3	303	0.00295714
7.42403	1	10	3	129	0.00795714
7.42503	1	10	3	270	0.00795714
7.42603	1	10	3	270	0.00795714
7.42703	1	10	3	270	0.00795714
7.42803	1	10	3	68	0.00795714
7.50739	1	1	3	1032	0.00231428
7.50746	1	2	3	1032	0.00238571
7.50753	1	3	3	129	0.00245714
7.5076	1	4	3	129	0.00252857
7.50767	1	5	3	691	0.0026
7.50774	1	6	3	76	0.00267142
7.50781	1	7	3	691	0.00274285
7.50789	1	8	3	35	0.00281428
7.50796	1	9	3	1032	0.00288571
7.51231	1	3	3	270	0.00224286
7.51246	1	4	3	270	0.00238571
7.51253	1	5	3	343	0.00245714
7.51267	1	6	3	164	0.0026
7.51274	1	7	3	343	0.00267142
7.51289	1	8	3	82	0.00281428
7.51296	1	10	3	35	0.00788571
7.51339	1	3	3	410	0.00231428
7.5136	1	4	3	410	0.00252857
7.51381	1	6	3	252	0.00274285
7.51403	1	8	3	129	0.00295714
7.51439	1	3	3	229	0.00231428
7.5146	1	4	3	229	0.00252857
7.51503	1	8	3	129	0.00295714
7.51553	1	6	3	296	0.00245714
7.51603	1	8	3	317	0.00295714
7.51703	1	8	3	350	0.00295714
7.52003	1	6	3	252	0.00795714
7.52296	1	10	3	129	0.00788571
7.52403	1	10	3	129	0.00795714
7.52503	1	10	3	223	0.00795714
7.52603	1	10	3	270	0.00795714
7.52703	1	10	3	256	0.00795714
7.60746	1	3	3	129	0.00238571
7.60753	1	4	3	129	0.00245714
7.6076	1	5	3	691	0.00252857
7.60767	1	6	3	76	0.0026
7.60774	1	7	3	691	0.00267142
7.60781	1	8	3	35	0.00274285
7.60789	1	9	3	1032	0.00281428
7.60896	1	1	3	1032	0.00288571
7.60903	1	2	3	1032	0.00295714
7.61231	1	3	3	270	0.00224286
7.61246	1	4	3	270	0.00238571
7.61253	1	5	3	343	0.00245714
7.61267	1	6	3	164	0.0026
7.61274	1	7	3	343	0.00267142
7.61296	1	8	3	129	0.00288571
7.61303	1	10	3	35	0.00795714
7.61339	1	3	3	410	0.00231428
7.6136	1	4	3	410	0.00252857
7.61381	1	6	3	252	0.00274285
7.61403	1	8	3	129	0.00295714
7.61439	1	3	3	229	0.00231428
7.6146	1	4	3	229	0.00252857
7.61481	1	6	3	252	0.00274285
7.61503	1	8	3	129	0.00295714
7.61553	1	6	3	296	0.00245714
7.61603	1	8	3	317	0.00295714
7.61703	1	8	3	303	0.00295714
7.62403	1	10	3	129	0.00795714
7.62496	1	10	3	176	0.00788571
7.62596	1	10	3	270	0.00788571
7.62703	1	10	3	270	0.00795714
7.62796	1	10	3	162	0.00788571
7.70739	1	1	3	1032	0.00231428
7.70746	1	2	3	1032	0.00238571
7.70753	1	3	3	129	0.00245714
7.7076	1	4	3	129	0.00252857
7.70767	1	6	3	76	0.0026
7.70774	1	7	3	691	0.00267142
7.70781	1	8	3	35	0.00274285
7.70789	1	9	3	1032	0.00281428
7.70903	1	5	3	691	0.00295714
7.71231	1	3	3	270	0.00224286
7.71246	1	4	3	270	0.00238571
7.71267	1	6	3	252	0.0026
7.71274	1	7	3	343	0.00267142
7.71296	1	8	3	129	0.00288571
7.71303	1	10	3	35	0.00795714
7.71339	1	3	3	410	0.00231428
7.7136	1	4	3	410	0.00252857
7.71381	1	6	3	252	0.00274285
7.71403	1	8	3	129	0.00295714
7.71431	1	3	3	229	0.00224286
7.71453	1	4	3	229	0.00245714
7.7146	1	5	3	343	0.00252857
7.71481	1	6	3	252	0.00274285
7.71503	1	8	3	129	0.00295714
7.71553	1	6	3	208	0.00245714
7.71603	1	8	3	317	0.00295714
7.71703	1	8	3	303	0.00295714
7.72403	1	10	3	129	0.00795714
7.72503	1	10	3	129	0.00795714
7.72603	1	10	3	270	0.00795714
7.72703	1	10	3	223	0.00795714
7.72803	1	10	3	256	0.00795714
7.80739	1	1	3	1032	0.00231428
7.80746	1	2	3	1032	0.00238571
7.80753	1	3	3	129	0.00245714
7.8076	1	4	3	129	0.00252857
7.80767	1	5	3	691	0.0026
7.80774	1	6	3	76	0.00267142
7.80781	1	7	3	691	0.00274285
7.80789	1	8	3	35	0.00281428
7.80796	1	9	3	1032	0.00288571
7.81231	1	3	3	270	0.00224286
7.81246	1	4	3	270	0.00238571
7.81253	1	5	3	343	0.00245714
7.81267	1	6	3	164	0.0026
7.81274	1	7	3	343	0.00267142
7.81296	1	8	3	129	0.00288571
7.81303	1	10	3	35	0.00795714
7.81339	1	3	3	410	0.00231428
7.8136	1	4	3	410	0.00252857
7.81381	1	6	3	252	0.00274285
7.81403	1	8	3	129	0.00295714
7.81439	1	3	3	229	0.00231428
7.8146	1	4	3	229	0.00252857
7.81481	1	6	3	252	0.00274285
7.81503	1	8	3	129	0.00295714
7.81553	1	6	3	296	0.00245714
7.81603	1	8	3	317	0.00295714
7.81703	1	8	3	303	0.00295714
7.82403	1	10	3	129	0.00795714
7.82503	1	10	3	270	0.00795714
7.82603	1	10	3	270	0.00795714
7.82703	1	10	3	270	0.00795714
7.82803	1	10	3	68	0.00795714
7.90739	1	1	3	1032	0.00231428
7.90746	1	2	3	1032	0.00238571
7.90753	1	3	3	129	0.00245714
7.9076	1	4	3	129	0.00252857
7.90767	1	5	3	691	0.0026
7.90774	1	6	3	76	0.00267142
7.90781	1	7	3	691	0.00274285
7.90789	1	8	3	35	0.00281428
7.90796	1	9	3	1032	0.00288571
7.91231	1	3	3	270	0.00224286
7.91246	1	4	3	270	0.00238571
7.91253	1	5	3	343	0.00245714
7.91267	1	6	3	164	0.0026
7.91274	1	7	3	343	0.00267142
7.91289	1	8	3	82	0.00281428
7.91296	1	10	3	35	0.00788571
7.91339	1	3	3	410	0.00231428
7.9136	1	4	3	410	0.00252857
7.91381	1	6	3	252	0.00274285
7.91403	1	8	3	129	0.00295714
7.91439	1	3	3	229	0.00231428
7.9146	1	4	3	229	0.00252857
7.91481	1	6	3	252	0.00274285
7.91503	1	8	3	129	0.00295714
7.91553	1	6	3	296	0.00245714
7.91603	1	8	3	317	0.00295714
7.91703	1	8	3	350	0.00295714
7.92296	1	10	3	129	0.00788571
7.92403	1	10	3	129	0.00795714
7.92503	1	10	3	176	0.00795714
7.92603	1	10	3	270	0.00795714
7.92703	1	10	3	270	0.00795714
7.93303	1	10	3	35	0.00795714
8.00746	1	3	3	129	0.00238571
8.00753	1	4	3	129	0.00245714
8.0076	1	5	3	691	0.00252857
8.00767	1	6	3	76	0.0026
8.00774	1	7	3	691	0.00267142
8.00781	1	8	3	35	0.00274285
8.00789	1	9	3	1032	0.00281428
8.00896	1	1	3	1032	0.00288571
8.00903	1	2	3	1032	0.00295714
8.01231	1	3	3	270	0.00224286
8.01246	1	4	3	270	0.00238571
8.01253	1	5	3	343	0.00245714
8.01267	1	6	3	164	0.0026
8.01274	1	7	3	343	0.00267142
8.01296	1	8	3	129	0.00288571
8.01303	1	10	3	35	0.00795714
8.01339	1	3	3	410	0.00231428
8.0136	1	4	3	410	0.00252857
8.01381	1	6	3	252	0.00274285
8.01403	1	8	3	129	0.00295714
8.01439	1	3	3	229	0.00231428
8.0146	1	4	3	229	0.00252857
8.01481	1	6	3	252	0.00274285
8.01503	1	8	3	129	0.00295714
8.01553	1	6	3	296	0.00245714
8.01603	1	8	3	317	0.00295714
8.01703	1	8	3	303	0.00295714
8.02403	1	10	3	129	0.00795714
8.02496	1	10	3	176	0.00788571
8.02596	1	10	3	270	0.00788571
8.02703	1	10	3	270	0.00795714
8.02796	1	10	3	162	0.00788571
8.10739	1	1	3	1032	0.00231428
8.10746	1	2	3	1032	0.00238571
8.10753	1	3	3	129	0.00245714
8.1076	1	4	3	129	0.00252857
8.10774	1	7	3	691	0.00267142
8.10781	1	8	3	35	0.00274285
8.10789	1	9	3	1032	0.00281428
8.10903	1	5	3	691	0.00295714
8.11239	1	3	3	410	0.00231428
8.1126	1	4	3	410	0.00252857
8.11267	1	7	3	343	0.0026
8.11289	1	8	3	129	0.00281428
8.11296	1	10	3	35	0.00788571
8.11303	1	6	3	76	0.00795714
8.11346	1	3	3	497	0.00238571
8.11374	1	4	3	497	0.00267142
8.11403	1	8	3	176	0.00295714
8.11439	1	5	3	343	0.00231428
8.11503	1	8	3	410	0.00295714
8.11603	1	8	3	290	0.00295714
8.11846	1	6	3	340	0.00238571
8.11946	1	6	3	340	0.00238571
8.12046	1	6	3	282	0.00238571
8.12303	1	10	3	129	0.00795714
8.12403	1	10	3	176	0.00795714
8.12503	1	10	3	129	0.00795714
8.12603	1	10	3	176	0.00795714
8.12703	1	10	3	397	0.00795714
8.20739	1	1	3	1032	0.00231428
8.20746	1	2	3	1032	0.00238571
8.20753	1	3	3	129	0.00245714
8.2076	1	4	3	129	0.00252857
8.20767	1	5	3	691	0.0026
8.20774	1	6	3	76	0.00267142
8.20781	1	7	3	691	0.00274285
8.20796	1	9	3	1032	0.00288571
8.21231	1	3	3	270	0.00224286
8.21253	1	4	3	410	0.00245714
8.2126	1	5	3	343	0.00252857
8.21281	1	6	3	252	0.00274285
8.21289	1	7	3	343	0.00281428
8.21296	1	10	3	35	0.00788571
8.21303	1	8	3	35	0.00795714
8.21346	1	3	3	551	0.00238571
8.21374	1	4	3	497	0.00267142
8.21403	1	6	3	340	0.00295714
8.2146	1	3	3	88	0.00252857
8.21503	1	6	3	370	0.00295714
8.21881	1	8	3	176	0.00274285
8.2206	1	8	3	270	0.00252857
8.22167	1	8	3	317	0.0026
8.22281	1	8	3	242	0.00274285
8.22303	1	10	3	129	0.00795714
8.22403	1	10	3	129	0.00795714
8.22503	1	10	3	270	0.00795714
8.22603	1	10	3	270	0.00795714
8.22703	1	10	3	209	0.00795714
8.30739	1	1	3	1032	0.00231428
8.30746	1	2	3	1032	0.00238571
8.30753	1	3	3	129	0.00245714
8.3076	1	4	3	129	0.00252857
8.30767	1	5	3	691	0.0026
8.30774	1	6	3	76	0.00267142
8.30781	1	7	3	691	0.00274285
8.30789	1	8	3	35	0.00281428
8.30796	1	9	3	1032	0.00288571
8.31231	1	3	3	270	0.00224286
8.31246	1	4	3	270	0.00238571
8.31253	1	5	3	343	0.00245714
8.31267	1	6	3	164	0.0026
8.31274	1	7	3	343	0.00267142
8.31289	1	8	3	82	0.00281428
8.31296	1	10	3	35	0.00788571
8.31339	1	3	3	410	0.00231428
8.3136	1	4	3	410	0.00252857
8.31381	1	6	3	252	0.00274285
8.31403	1	8	3	129	0.00295714
8.31439	1	3	3	229	0.00231428
8.3146	1	4	3	229	0.00252857
8.31481	1	6	3	252	0.00274285
8.31503	1	8	3	129	0.00295714
8.31553	1	6	3	296	0.00245714
8.31603	1	8	3	317	0.00295714
8.31703	1	8	3	350	0.00295714
8.32296	1	10	3	129	0.00788571
8.32403	1	10	3	129	0.00795714
8.32503	1	10	3	176	0.00795714
8.32603	1	10	3	270	0.00795714
8.32703	1	10	3	270	0.00795714
8.33303	1	10	3	35	0.00795714
8.40746	1	3	3	129	0.00238571
8.40753	1	4	3	129	0.00245714
8.4076	1	5	3	691	0.00252857
8.40767	1	6	3	76	0.0026
8.40774	1	7	3	691	0.00267142
8.40781	1	8	3	35	0.00274285
8.40789	1	9	3	1032	0.00281428
8.40896	1	1	3	1032	0.00288571
8.40903	1	2	3	1032	0.00295714
8.41231	1	3	3	270	0.00224286
8.41246	1	4	3	270	0.00238571
8.41253	1	5	3	343	0.00245714
8.41267	1	6	3	164	0.0026
8.41274	1	7	3	343	0.00267142
8.41296	1	8	3	129	0.00288571
8.41303	1	10	3	35	0.00795714
8.41339	1	3	3	410	0.00231428
8.4136	1	4	3	410	0.00252857
8.41381	1	6	3	252	0.00274285
8.41403	1	8	3	129	0.00295714
8.41439	1	3	3	229	0.00231428
8.4146	1	4	3	229	0.00252857
8.41481	1	6	3	252	0.00274285
8.41503	1	8	3	129	0.00295714
8.41553	1	6	3	296	0.00245714
8.41603	1	8	3	317	0.00295714
8.41703	1	8	3	303	0.00295714
8.42403	1	10	3	129	0.00795714
8.42496	1	10	3	176	0.00788571
8.42596	1	10	3	270	0.00788571
8.42703	1	10	3	270	0.00795714
8.42796	1	10	3	162	0.00788571
8.50739	1	1	3	1032	0.00231428
8.50746	1	2	3	1032	0.00238571
8.50753	1	3	3	129	0.00245714
8.5076	1	4	3	129	0.00252857
8.50767	1	6	3	76	0.0026
8.50774	1	7	3	691	0.00267142
8.50781	1	8	3	35	0.00274285
8.50789	1	9	3	1032	0.00281428
8.50903	1	5	3	691	0.00295714
8.51231	1	3	3	270	0.00224286
8.51246	1	4	3	270	0.00238571
8.51267	1	6	3	252	0.0026
8.51274	1	7	3	343	0.00267142
8.51296	1	8	3	129	0.00288571
8.51303	1	10	3	35	0.00795714
8.51339	1	3	3	410	0.00231428
8.5136	1	4	3	410	0.00252857
8.51381	1	6	3	252	0.00274285
8.51403	1	8	3	129	0.00295714
8.51431	1	3	3	229	0.00224286
8.51453	1	4	3	229	0.00245714
8.5146	1	5	3	343	0.00252857
8.51481	1	6	3	252	0.00274285
8.51503	1	8	3	129	0.00295714
8.51553	1	6	3	208	0.00245714
8.51603	1	8	3	317	0.00295714
8.51703	1	8	3	303	0.00295714
8.52403	1	10	3	129	0.00795714
8.52503	1	10	3	129	0.00795714
8.52603	1	10	3	270	0.00795714
8.52703	1	10	3	223	0.00795714
8.52803	1	10	3	256	0.00795714
8.60739	1	1	3	1032	0.00231428
8.60746	1	2	3	1032	0.00238571
8.60753	1	3	3	129	0.00245714
8.6076	1	4	3	129	0.00252857
8.60767	1	5	3	691	0.0026
8.60774	1	6	3	76	0.00267142
8.60781	1	7	3	691	0.00274285
8.60789	1	8	3	35	0.00281428
8.60796	1	9	3	1032	0.00288571
8.61231	1	3	3	270	0.00224286
8.61246	1	4	3	270	0.00238571
8.61253	1	5	3	343	0.00245714
8.61267	1	6	3	164	0.0026
8.61274	1	7	3	343	0.00267142
8.61296	1	8	3	129	0.00288571
8.61303	1	10	3	35	0.00795714
8.61339	1	3	3	410	0.00231428
8.6136	1	4	3	410	0.00252857
8.61381	1	6	3	252	0.00274285
8.61403	1	8	3	129	0.00295714
8.61439	1	3	3	229	0.00231428
8.6146	1	4	3	229	0.00252857
8.61481	1	6	3	252	0.00274285
8.61503	1	8	3	129	0.00295714
8.61553	1	6	3	296	0.00245714
8.61603	1	8	3	317	0.00295714
8.61703	1	8	3	303	0.00295714
8.62403	1	10	3	129	0.00795714
8.62503	1	10	3	270	0.00795714
8.62603	1	10	3	270	0.00795714
8.62703	1	10	3	270	0.00795714
8.62803	1	10	3	68	0.00795714
8.70739	1	1	3	1032	0.00231428
8.70746	1	2	3	1032	0.00238571
8.70753	1	3	3	129	0.00245714
8.7076	1	4	3	129	0.00252857
8.70767	1	5	3	691	0.0026
8.70774	1	6	3	76	0.00267142
8.70781	1	7	3	691	0.00274285
8.70789	1	8	3	35	0.00281428
8.70796	1	9	3	1032	0.00288571
8.71231	1	3	3	270	0.00224286
8.71246	1	4	3	270	0.00238571
8.71253	1	5	3	343	0.00245714
8.71267	1	6	3	164	0.0026
8.71274	1	7	3	343	0.00267142
8.71289	1	8	3	82	0.00281428
8.71296	1	10	3	35	0.00788571
8.71339	1	3	3	410	0.00231428
8.7136	1	4	3	410	0.00252857
8.71381	1	6	3	252	0.00274285
8.71403	1	8	3	129	0.00295714
8.71439	1	3	3	229	0.00231428
8.7146	1	4	3	229	0.00252857
8.71481	1	6	3	252	0.00274285
8.71503	1	8	3	129	0.00295714
8.71553	1	6	3	296	0.00245714
8.71603	1	8	3	317	0.00295714
8.71703	1	8	3	350	0.00295714
8.72296	1	10	3	129	0.00788571
8.72403	1	10	3	129	0.00795714
8.72503	1	10	3	176	0.00795714
8.72603	1	10	3	270	0.00795714
8.72703	1	10	3	270	0.00795714
