time(s)	cellId	rnti	lcid	packetSize
1.147	1	1	3	1032
1.147	3	2	3	3605
1.147	3	1	3	1032
1.148	1	2	3	3605
1.148	1	1	3	1032
1.148	3	2	3	3605
1.148	3	1	3	1032
1.149	1	2	3	3605
1.149	1	1	3	1032
1.149	3	2	3	3605
1.149	3	1	3	1032
1.15	1	2	3	3605
1.15	1	1	3	1032
1.15	3	2	3	3605
1.15	3	1	3	1032
1.151	1	2	3	3605
1.151	1	1	3	1032
1.151	3	2	3	3605
1.151	3	1	3	1032
1.152	1	2	3	3605
1.152	1	1	3	1032
1.152	3	2	3	3605
1.152	3	1	3	1032
1.153	1	2	3	3605
1.153	1	1	3	1032
1.153	3	2	3	3605
1.153	3	1	3	1032
1.154	1	2	3	3605
1.154	1	1	3	1032
1.154	3	2	3	3605
1.154	3	1	3	1032
1.155	1	2	3	3605
1.155	1	1	3	1032
1.155	3	2	3	3605
1.155	3	1	3	1032
1.156	1	2	3	3605
1.156	1	1	3	1032
1.156	3	2	3	3605
1.156	3	1	3	1032
1.157	1	2	3	3605
1.157	1	1	3	1032
1.157	3	2	3	3605
1.157	3	1	3	1032
1.158	1	2	3	3605
1.158	1	1	3	1032
1.158	3	2	3	3605
1.158	3	1	3	1032
1.159	1	2	3	3605
1.159	1	1	3	1032
1.159	3	2	3	3605
1.159	3	1	3	1032
1.16	1	2	3	3605
1.16	1	1	3	1032
1.16	3	2	3	3605
1.16	3	1	3	1032
1.161	1	2	3	3605
1.161	1	1	3	1032
1.161	3	2	3	3605
1.161	3	1	3	1032
1.162	1	2	3	3605
1.162	1	1	3	1032
1.162	3	2	3	3605
1.162	3	1	3	1032
1.163	1	2	3	3605
1.163	1	1	3	1032
1.163	3	2	3	3605
1.163	3	1	3	1032
1.164	1	2	3	3605
1.164	1	1	3	1032
1.164	3	2	3	3605
1.164	3	1	3	1032
1.165	1	2	3	3605
1.165	1	1	3	1032
1.165	3	2	3	3605
1.165	3	1	3	1032
1.166	1	2	3	3605
1.166	1	1	3	1032
1.166	3	2	3	3605
1.166	3	1	3	1032
1.167	1	2	3	3605
1.167	1	1	3	1032
1.167	3	2	3	3605
1.167	3	1	3	1032
1.168	1	2	3	3605
1.168	1	1	3	1032
1.168	3	2	3	3605
1.168	3	1	3	1032
1.169	1	2	3	3605
1.169	1	1	3	1032
1.169	3	2	3	3605
1.169	3	1	3	1032
1.17	1	2	3	3605
1.17	1	1	3	1032
1.17	3	2	3	3605
1.17	3	1	3	1032
1.171	1	2	3	3605
1.171	1	1	3	1032
1.171	3	2	3	3605
1.171	3	1	3	1032
1.172	1	2	3	3605
1.172	1	1	3	1032
1.172	3	2	3	3605
1.172	3	1	3	1032
1.173	1	2	3	3605
1.173	1	1	3	1032
1.173	3	2	3	3605
1.173	3	1	3	1032
1.174	1	2	3	3605
1.174	1	1	3	1032
1.174	3	2	3	3605
1.174	3	1	3	1032
1.175	1	2	3	3605
1.175	1	1	3	1032
1.175	3	2	3	3605
1.175	3	1	3	1032
1.176	1	2	3	3605
1.176	1	1	3	1032
1.176	3	2	3	3605
1.176	3	1	3	1032
1.177	1	2	3	3605
1.177	1	1	3	1032
1.177	3	2	3	3605
1.177	3	1	3	1032
1.178	1	2	3	3605
1.178	1	1	3	1032
1.178	3	2	3	3605
1.178	3	1	3	1032
1.179	1	2	3	3605
1.179	1	1	3	1032
1.179	3	2	3	3203
1.179	3	1	3	1032
1.18	1	2	3	3605
1.18	1	1	3	1032
1.18	3	2	3	3605
1.18	3	1	3	1032
1.181	1	2	3	3605
1.181	1	1	3	1032
1.181	3	2	3	3605
1.181	3	1	3	1032
1.182	1	2	3	3605
1.182	1	1	3	1032
1.182	3	2	3	3605
1.182	3	1	3	1032
1.183	1	2	3	3605
1.183	1	1	3	1032
1.183	3	2	3	3605
1.183	3	1	3	1032
1.184	1	2	3	3605
1.184	1	1	3	1032
1.184	3	2	3	3605
1.184	3	1	3	1032
1.185	1	2	3	3605
1.185	1	1	3	1032
1.185	3	2	3	3605
1.185	3	1	3	1032
1.186	1	2	3	3605
1.186	1	1	3	1032
1.186	3	2	3	3605
1.186	3	1	3	1032
1.187	1	2	3	3605
1.187	1	1	3	1032
1.187	3	2	3	3605
1.187	3	1	3	1032
1.188	1	2	3	3605
1.188	1	1	3	1032
1.188	3	2	3	3605
1.188	3	1	3	1032
1.189	1	2	3	3605
1.189	1	1	3	1032
1.189	3	2	3	3605
1.189	3	1	3	1032
1.19	1	2	3	3605
1.19	1	1	3	1032
1.19	3	2	3	3605
1.19	3	1	3	1032
1.191	1	2	3	3605
1.191	1	1	3	1032
1.191	3	2	3	3605
1.191	3	1	3	1032
1.192	1	2	3	3203
1.192	1	1	3	1032
1.192	3	2	3	3605
1.192	3	1	3	1032
1.193	1	2	3	3605
1.193	1	1	3	1032
1.193	3	2	3	3605
1.193	3	1	3	1032
1.194	1	2	3	3605
1.194	1	1	3	1032
1.194	3	2	3	3605
1.194	3	1	3	1032
1.195	1	2	3	3605
1.195	1	1	3	1032
1.195	3	2	3	3605
1.195	3	1	3	1032
1.196	1	2	3	3605
1.196	1	1	3	1032
1.196	3	2	3	3605
1.196	3	1	3	1032
1.197	1	2	3	3605
1.197	1	1	3	1032
1.197	3	2	3	3605
1.197	3	1	3	1032
1.198	1	2	3	3605
1.198	1	1	3	1032
1.198	3	2	3	3605
1.198	3	1	3	1032
1.199	1	2	3	3605
1.199	1	1	3	1032
1.199	3	2	3	3605
1.199	3	1	3	1032
1.2	1	2	3	3605
1.2	1	1	3	1032
1.2	3	2	3	3605
1.2	3	1	3	1032
1.201	1	2	3	3605
1.201	1	1	3	1032
1.201	3	2	3	3605
1.201	3	1	3	1032
1.202	1	2	3	3605
1.202	1	1	3	1032
1.202	3	2	3	3605
1.202	3	1	3	1032
1.203	1	2	3	3605
1.203	1	1	3	1032
1.203	3	2	3	3605
1.203	3	1	3	1032
1.204	1	2	3	3605
1.204	1	1	3	1032
1.204	3	2	3	3605
1.204	3	1	3	1032
1.205	1	2	3	3605
1.205	1	1	3	1032
1.205	3	2	3	3605
1.205	3	1	3	1032
1.206	1	2	3	3605
1.206	1	1	3	1032
1.206	3	2	3	3605
1.207	1	2	3	3605
1.207	1	1	3	1032
1.207	3	2	3	2401
1.207	3	1	3	2064
1.208	1	2	3	3605
1.208	1	1	3	1032
1.208	3	2	3	3605
1.209	1	2	3	3605
1.209	1	1	3	1032
1.209	3	2	3	2401
1.209	3	1	3	2064
1.21	1	1	3	1032
1.21	3	2	3	3605
1.21	3	1	3	1032
1.211	1	2	3	3329
1.211	1	1	3	1032
1.211	3	2	3	3605
1.211	3	1	3	1032
1.212	1	2	3	3605
1.212	1	1	3	1032
1.212	3	2	3	3605
1.212	3	1	3	1032
1.213	1	2	3	3605
1.213	1	1	3	1032
1.213	3	2	3	3605
1.213	3	1	3	1032
1.214	1	2	3	3605
1.214	1	1	3	1032
1.214	3	2	3	3605
1.214	3	1	3	1032
1.215	1	2	3	3605
1.215	1	1	3	1032
1.215	3	2	3	3203
1.215	3	1	3	1032
1.216	1	2	3	3605
1.216	1	1	3	1032
1.216	3	2	3	3605
1.216	3	1	3	1032
1.217	1	2	3	3605
1.217	1	1	3	1032
1.217	3	2	3	3605
1.217	3	1	3	1032
1.218	1	2	3	3605
1.218	1	1	3	1032
1.218	3	2	3	3605
1.218	3	1	3	1032
1.219	1	2	3	3605
1.219	1	1	3	1032
1.219	3	2	3	3605
1.219	3	1	3	1032
1.22	1	2	3	3605
1.22	1	1	3	1032
1.22	3	2	3	3605
1.22	3	1	3	1032
1.221	1	2	3	3605
1.221	1	1	3	1032
1.221	3	2	3	3605
1.221	3	1	3	1032
1.222	1	2	3	3605
1.222	1	1	3	1032
1.222	3	2	3	3605
1.222	3	1	3	1032
1.223	1	2	3	3605
1.223	1	1	3	1032
1.223	3	2	3	3605
1.223	3	1	3	1032
1.224	1	2	3	3203
1.224	1	1	3	1032
1.224	3	2	3	3605
1.224	3	1	3	1032
1.225	1	2	3	3605
1.225	1	1	3	1032
1.225	3	2	3	3605
1.225	3	1	3	1032
1.226	1	2	3	3605
1.226	1	1	3	1032
1.226	3	2	3	3605
1.226	3	1	3	1032
1.227	1	2	3	3605
1.227	1	1	3	1032
1.227	3	2	3	3605
1.227	3	1	3	1032
1.228	1	2	3	3605
1.228	1	1	3	1032
1.228	3	2	3	3605
1.228	3	1	3	1032
1.229	1	2	3	3605
1.229	1	1	3	1032
1.229	3	2	3	3605
1.229	3	1	3	1032
1.23	1	2	3	3605
1.23	1	1	3	1032
1.23	3	2	3	3605
1.23	3	1	3	1032
1.231	1	2	3	3605
1.231	1	1	3	1032
1.231	3	2	3	3605
1.231	3	1	3	1032
1.232	1	2	3	3605
1.232	1	1	3	1032
1.232	3	2	3	3605
1.232	3	1	3	1032
1.233	1	2	3	3605
1.233	1	1	3	1032
1.233	3	2	3	3605
1.233	3	1	3	1032
1.234	1	2	3	3605
1.234	1	1	3	1032
1.234	3	2	3	3605
1.234	3	1	3	1032
1.235	1	2	3	3605
1.235	1	1	3	1032
1.235	3	2	3	3605
1.236	1	2	3	3605
1.236	1	1	3	1032
1.236	3	2	3	2401
1.236	3	1	3	1958
1.237	1	2	3	3605
1.237	1	1	3	1032
1.237	3	2	3	3605
1.238	1	2	3	3605
1.238	1	1	3	1032
1.238	3	2	3	2401
1.238	3	1	3	2171
1.239	1	2	3	3605
1.239	1	1	3	1032
1.239	3	2	3	3605
1.239	3	1	3	1032
1.24	1	2	3	3605
1.24	1	1	3	1032
1.24	3	2	3	3605
1.24	3	1	3	1032
1.241	1	2	3	3605
1.241	1	1	3	1032
1.241	3	2	3	3605
1.241	3	1	3	1032
1.242	1	2	3	3605
1.242	1	1	3	1032
1.242	3	2	3	3605
1.242	3	1	3	1032
1.243	1	2	3	3605
1.243	3	2	3	3605
1.243	3	1	3	1032
1.244	1	2	3	2401
1.244	1	1	3	2064
1.244	3	2	3	3605
1.244	3	1	3	1032
1.245	1	2	3	3605
1.245	1	1	3	1032
1.245	3	2	3	3605
1.246	1	2	3	3605
1.246	1	1	3	1032
1.246	3	2	3	2401
1.246	3	1	3	2064
1.247	1	2	3	3605
1.247	1	1	3	1032
1.247	3	2	3	3605
1.247	3	1	3	1032
1.248	1	2	3	3605
1.248	1	1	3	1032
1.248	3	2	3	3605
1.248	3	1	3	1032
1.249	1	2	3	3605
1.249	1	1	3	1032
1.249	3	2	3	3605
1.249	3	1	3	1032
1.25	1	2	3	3605
1.25	1	1	3	1032
1.25	3	2	3	3605
1.25	3	1	3	1032
1.251	1	2	3	3605
1.251	1	1	3	1032
1.251	3	2	3	3605
1.251	3	1	3	1032
1.252	1	2	3	3605
1.252	1	1	3	1032
1.252	3	2	3	3605
1.252	3	1	3	1032
1.253	1	2	3	3605
1.253	1	1	3	1032
1.253	3	2	3	3605
1.253	3	1	3	1032
1.254	1	2	3	3605
1.254	1	1	3	1032
1.254	3	2	3	3605
1.254	3	1	3	1032
1.255	1	2	3	3605
1.255	3	1	3	1032
1.256	1	2	3	3605
1.256	3	2	3	3329
1.256	3	1	3	1032
1.257	1	2	3	2401
1.257	1	1	3	2220
1.257	3	2	3	3605
1.257	3	1	3	1032
1.258	1	2	3	2401
1.258	1	1	3	1909
1.258	3	2	3	3329
1.259	1	2	3	3605
1.259	1	1	3	1032
1.259	3	2	3	1849
1.259	3	1	3	2064
1.26	1	2	3	3605
1.26	1	1	3	1032
1.26	3	2	3	3605
1.26	3	1	3	1032
1.261	1	2	3	3605
1.261	1	1	3	1032
1.261	3	2	3	3605
1.261	3	1	3	1032
1.262	1	2	3	3605
1.262	1	1	3	1032
1.262	3	2	3	3605
1.262	3	1	3	1032
1.263	1	2	3	3605
1.263	1	1	3	1032
1.263	3	2	3	3605
1.263	3	1	3	1032
1.264	1	2	3	3605
1.264	1	1	3	1032
1.264	3	2	3	3605
1.264	3	1	3	1032
1.265	1	2	3	3605
1.265	1	1	3	1032
1.265	3	2	3	3605
1.265	3	1	3	1032
1.266	1	2	3	3605
1.266	1	1	3	1032
1.266	3	2	3	3605
1.267	1	1	3	1032
1.267	3	2	3	2220
1.267	3	1	3	1958
1.268	1	2	3	3605
1.268	1	1	3	1032
1.268	3	2	3	3605
1.269	1	2	3	3605
1.269	1	1	3	1032
1.269	3	2	3	2401
1.269	3	1	3	2171
1.27	1	2	3	3605
1.27	1	1	3	1032
1.27	3	2	3	3605
1.27	3	1	3	1032
1.271	1	2	3	3605
1.271	1	1	3	1032
1.271	3	2	3	3605
1.271	3	1	3	1032
1.272	1	2	3	3203
1.272	1	1	3	1032
1.272	3	2	3	3605
1.272	3	1	3	1032
1.273	1	2	3	3605
1.273	1	1	3	1032
1.273	3	2	3	3605
1.273	3	1	3	1032
1.274	1	2	3	3605
1.274	1	1	3	1032
1.274	3	2	3	3605
1.274	3	1	3	1032
1.275	1	2	3	3605
1.275	1	1	3	1032
1.275	3	2	3	3605
1.275	3	1	3	1032
1.276	1	2	3	3605
1.276	1	1	3	1032
1.276	3	2	3	3605
1.276	3	1	3	1032
1.277	1	2	3	3605
1.277	1	1	3	1032
1.277	3	2	3	3605
1.277	3	1	3	1032
1.278	1	2	3	3605
1.278	1	1	3	1032
1.278	3	2	3	3605
1.278	3	1	3	1032
1.279	1	2	3	3605
1.279	1	1	3	1032
1.279	3	2	3	3605
1.279	3	1	3	1032
1.28	1	2	3	3605
1.28	1	1	3	1032
1.28	3	2	3	3605
1.28	3	1	3	1032
1.281	1	2	3	3605
1.281	1	1	3	1032
1.281	3	2	3	3605
1.281	3	1	3	1032
1.282	1	2	3	3605
1.282	1	1	3	1032
1.282	3	2	3	3605
1.282	3	1	3	1032
1.283	1	2	3	3605
1.283	1	1	3	1032
1.283	3	2	3	3605
1.283	3	1	3	1032
1.284	1	2	3	3605
1.284	1	1	3	1032
1.284	3	2	3	3605
1.284	3	1	3	1032
1.285	1	2	3	3605
1.285	1	1	3	1032
1.285	3	2	3	3605
1.286	1	2	3	3605
1.286	1	1	3	1032
1.286	3	1	3	1108
1.287	1	2	3	3605
1.287	1	1	3	1032
1.287	3	2	3	3605
1.288	1	2	3	3605
1.288	1	1	3	1032
1.288	3	2	3	2401
1.288	3	1	3	1958
1.289	1	2	3	3605
1.289	1	1	3	1032
1.289	3	2	3	3605
1.29	1	2	3	3605
1.29	1	1	3	1032
1.29	3	2	3	2220
1.29	3	1	3	2220
1.291	1	2	3	3605
1.291	1	1	3	1032
1.291	3	2	3	2401
1.291	3	1	3	1943
1.292	1	2	3	3605
1.292	1	1	3	1032
1.292	3	2	3	3605
1.292	3	1	3	1032
1.293	1	2	3	3605
1.293	1	1	3	1032
1.293	3	2	3	3605
1.293	3	1	3	1032
1.294	1	2	3	3605
1.294	1	1	3	1032
1.294	3	2	3	3605
1.294	3	1	3	1032
1.295	1	2	3	3605
1.295	3	2	3	3203
1.295	3	1	3	1032
1.296	1	2	3	3605
1.296	3	2	3	3605
1.296	3	1	3	1032
1.297	1	2	3	3605
1.297	3	2	3	3605
1.298	1	2	3	3605
1.298	3	1	3	977
1.299	1	2	3	2401
1.299	1	1	3	2220
1.299	3	2	3	3329
1.3	1	2	3	2401
1.3	1	1	3	2220
1.3	3	2	3	2220
1.3	3	1	3	2220
1.301	1	2	3	2401
1.301	1	1	3	2401
1.301	3	2	3	2803
1.301	3	1	3	1966
1.302	1	2	3	3203
1.302	1	1	3	1418
1.302	3	2	3	3605
1.302	3	1	3	1032
1.303	1	2	3	3605
1.303	1	1	3	1032
1.303	3	2	3	3329
1.303	3	1	3	1032
1.304	1	1	3	1032
1.304	3	1	3	977
1.305	1	2	3	2220
1.305	3	1	3	1089
1.306	1	2	3	2220
1.306	3	1	3	1032
1.307	1	2	3	2401
1.307	3	1	3	1032
1.308	1	2	3	3203
1.308	3	1	3	1032
1.309	1	2	3	3605
1.309	3	2	3	1696
1.31	1	2	3	2401
1.31	1	1	3	2220
1.31	3	2	3	2939
1.311	1	2	3	2401
1.311	1	1	3	2220
1.311	3	2	3	2155
1.312	1	2	3	2401
1.312	1	1	3	2220
1.312	3	2	3	2545
1.313	1	2	3	2401
1.313	1	1	3	2220
1.313	3	2	3	2545
1.314	1	2	3	3203
1.314	1	1	3	1444
1.314	3	2	3	1958
1.314	3	1	3	1958
1.315	1	2	3	2401
1.315	3	1	3	1200
1.316	1	2	3	2401
1.316	3	2	3	1696
1.316	3	1	3	1958
1.317	1	1	3	1696
1.317	3	2	3	1696
1.317	3	1	3	2401
1.318	1	2	3	2220
1.318	3	2	3	1696
1.318	3	1	3	2220
1.319	1	2	3	2401
1.319	3	1	3	1622
1.32	1	2	3	3203
1.32	3	2	3	2545
1.321	1	2	3	2401
1.321	1	1	3	1696
1.321	3	2	3	1696
1.321	3	1	3	1958
1.322	1	2	3	2401
1.322	1	1	3	1958
1.322	3	2	3	1436
1.323	1	2	3	2401
1.323	1	1	3	1958
1.323	3	1	3	1958
1.324	1	2	3	2401
1.324	1	1	3	1958
1.324	3	2	3	1674
1.325	1	2	3	2401
1.325	1	1	3	1958
1.325	3	2	3	1436
1.325	3	1	3	2220
1.326	1	2	3	3203
1.326	1	1	3	1168
1.326	3	2	3	1958
1.327	1	2	3	2401
1.327	3	2	3	1696
1.327	3	1	3	1696
1.328	1	1	3	1696
1.328	3	2	3	1914
1.328	3	1	3	1461
1.329	1	2	3	2589
1.329	1	1	3	1402
1.329	3	2	3	2264
1.329	3	1	3	1032
1.33	1	2	3	3605
1.33	1	1	3	1032
1.33	3	2	3	2545
1.33	3	1	3	1032
1.331	1	2	3	3605
1.331	1	1	3	1032
1.331	3	2	3	2545
1.331	3	1	3	1032
1.332	1	2	3	3605
1.332	1	1	3	1032
1.332	3	2	3	2939
1.332	3	1	3	1032
1.333	1	2	3	3605
1.333	1	1	3	1032
1.333	3	2	3	2545
1.333	3	1	3	1032
1.334	1	2	3	3605
1.334	1	1	3	1032
1.334	3	2	3	2939
1.334	3	1	3	1032
1.335	1	2	3	3329
1.335	1	1	3	1032
1.335	3	2	3	2939
1.336	1	2	3	3605
1.336	1	1	3	1032
1.336	3	2	3	1696
1.336	3	1	3	2064
1.337	1	2	3	3605
1.337	1	1	3	1032
1.337	3	1	3	1032
1.338	1	2	3	3605
1.338	1	1	3	1032
1.338	3	2	3	2545
1.339	1	2	3	3605
1.339	3	1	3	798
1.34	1	2	3	2401
1.34	1	1	3	2064
1.34	3	2	3	2545
1.341	1	2	3	3605
1.341	1	1	3	1032
1.341	3	2	3	1958
1.341	3	1	3	1958
1.342	1	2	3	3605
1.342	1	1	3	1032
1.342	3	2	3	1958
1.342	3	1	3	2401
1.343	1	2	3	3605
1.343	1	1	3	1032
1.343	3	2	3	2939
1.343	3	1	3	1039
1.344	1	2	3	3605
1.344	1	1	3	1032
1.344	3	2	3	3264
1.345	1	2	3	3605
1.345	1	1	3	1032
1.345	3	2	3	1958
1.345	3	1	3	1958
1.346	1	2	3	3605
1.346	3	2	3	2939
1.346	3	1	3	1140
1.347	1	2	3	3605
1.347	3	2	3	1696
1.348	1	1	3	1108
1.348	3	1	3	1108
1.349	1	2	3	3329
1.349	3	1	3	1990
1.35	1	2	3	3605
1.35	3	1	3	1032
1.351	1	2	3	2401
1.351	1	1	3	2220
1.351	3	2	3	2545
1.352	1	2	3	2002
1.352	1	1	3	2220
1.352	3	2	3	1958
1.352	3	1	3	1958
1.353	1	2	3	2401
1.353	1	1	3	2220
1.353	3	2	3	2545
1.354	1	2	3	2589
1.354	1	1	3	1525
1.354	3	2	3	1696
1.354	3	1	3	1958
1.355	1	2	3	3605
1.355	1	1	3	1032
1.355	3	2	3	2939
1.356	1	2	3	2401
1.356	3	2	3	1958
1.356	3	1	3	1958
1.357	1	2	3	2401
1.357	3	2	3	2611
1.357	3	1	3	1354
1.358	1	2	3	2401
1.358	3	2	3	2939
1.358	3	1	3	1032
1.359	1	2	3	2803
1.359	3	2	3	2939
1.359	3	1	3	1032
1.36	1	2	3	3605
1.36	3	2	3	2939
1.36	3	1	3	1032
1.361	1	1	3	1958
1.361	3	1	3	1032
1.362	1	2	3	2220
1.362	1	1	3	1958
1.362	3	2	3	2264
1.363	1	2	3	2401
1.363	1	1	3	2401
1.363	3	2	3	1958
1.363	3	1	3	2064
1.364	1	2	3	2401
1.364	1	1	3	2220
1.364	3	2	3	2939
1.365	1	2	3	2803
1.365	1	1	3	1788
1.365	3	2	3	2939
1.366	1	2	3	3605
1.366	1	1	3	1032
1.366	3	2	3	2939
1.367	1	2	3	3605
1.367	1	1	3	1032
1.367	3	2	3	1958
1.367	3	1	3	2220
1.368	1	2	3	2401
1.368	3	2	3	1958
1.368	3	1	3	1958
1.369	1	2	3	2401
1.369	1	1	3	2064
1.369	3	2	3	1958
1.369	3	1	3	2016
1.37	1	2	3	3605
1.37	1	1	3	1032
1.37	3	2	3	2939
1.37	3	1	3	1032
1.371	1	2	3	3605
1.371	1	1	3	1032
1.371	3	2	3	2939
1.371	3	1	3	1032
1.372	1	1	3	1032
1.372	3	1	3	1032
1.373	1	2	3	3329
1.373	3	1	3	1032
1.374	1	2	3	2401
1.374	1	1	3	2064
1.374	3	2	3	1696
1.375	1	2	3	3605
1.375	3	2	3	1630
1.375	3	1	3	1958
1.376	1	2	3	3605
1.376	3	2	3	2939
1.377	1	2	3	2401
1.377	1	1	3	1958
1.377	3	2	3	1958
1.377	3	1	3	1696
1.378	1	2	3	2401
1.378	1	1	3	2171
1.378	3	2	3	2939
1.379	1	2	3	2401
1.379	3	2	3	1958
1.379	3	1	3	1696
1.38	1	1	3	1696
1.38	3	2	3	1980
1.38	3	1	3	1878
1.381	1	2	3	2803
1.381	1	1	3	1402
1.381	3	2	3	2611
1.381	3	1	3	1032
1.382	1	2	3	3203
1.382	1	1	3	1032
1.382	3	2	3	2939
1.382	3	1	3	1032
1.383	1	2	3	3605
1.383	1	1	3	1032
1.383	3	2	3	2611
1.383	3	1	3	1032
1.384	1	2	3	3203
1.384	1	1	3	1032
1.384	3	1	3	1032
1.385	1	2	3	3605
1.385	1	1	3	1032
1.385	3	2	3	2545
1.385	3	1	3	1032
1.386	1	2	3	3329
1.386	1	1	3	1032
1.386	3	2	3	2611
1.387	1	2	3	3203
1.387	1	1	3	1032
1.387	3	2	3	1958
1.387	3	1	3	1696
1.388	1	2	3	3605
1.388	3	2	3	2611
1.388	3	1	3	1402
1.389	1	2	3	2401
1.389	1	1	3	1958
1.389	3	2	3	2939
1.389	3	1	3	1032
1.39	1	2	3	3605
1.39	1	1	3	1140
1.39	3	2	3	2939
1.39	3	1	3	1032
1.391	1	2	3	3605
1.391	1	1	3	1032
1.391	3	2	3	2939
1.391	3	1	3	1032
1.392	1	2	3	3605
1.392	1	1	3	1032
1.392	3	2	3	2939
1.392	3	1	3	1032
1.393	1	2	3	3605
1.393	1	1	3	1032
1.393	3	2	3	2939
1.393	3	1	3	1032
1.394	1	2	3	3605
1.394	1	1	3	1032
1.394	3	2	3	2939
1.395	1	2	3	3605
1.395	1	1	3	1032
1.395	3	1	3	977
1.396	1	2	3	3605
1.396	1	1	3	1032
1.396	3	2	3	2545
1.397	1	2	3	3605
1.397	1	1	3	1032
1.397	3	2	3	2939
1.398	1	1	3	1032
1.398	3	2	3	1958
1.398	3	1	3	1436
1.399	1	2	3	3329
1.399	1	1	3	1032
1.399	3	2	3	1958
1.399	3	1	3	2401
1.4	1	2	3	3605
1.4	3	2	3	1958
1.4	3	1	3	2220
1.401	1	2	3	2401
1.401	1	1	3	1958
1.401	3	2	3	2611
1.401	3	1	3	1227
1.402	1	2	3	3605
1.402	1	1	3	1140
1.402	3	2	3	2611
1.402	3	1	3	1032
1.403	1	2	3	3605
1.403	3	1	3	1032
1.404	1	2	3	3605
1.404	3	1	3	1032
1.405	1	1	3	977
1.405	3	2	3	1043
1.406	1	2	3	1958
1.406	3	1	3	1130
1.407	1	2	3	3605
1.407	3	1	3	1480
1.408	1	2	3	2401
1.408	1	1	3	1436
1.408	3	1	3	1522
1.409	1	2	3	2401
1.409	1	1	3	1696
1.409	3	2	3	1043
1.41	1	2	3	3605
1.41	3	2	3	1393
1.411	1	2	3	2220
1.411	1	1	3	1436
1.411	3	2	3	1393
1.412	1	2	3	2220
1.412	1	1	3	1174
1.412	3	2	3	833
1.412	3	1	3	1174
1.413	1	2	3	2401
1.413	1	1	3	1436
1.413	3	2	3	1043
1.414	1	2	3	2401
1.414	1	1	3	1436
1.414	3	1	3	1174
1.415	1	2	3	2401
1.415	1	1	3	1696
1.415	3	2	3	833
1.415	3	1	3	2401
1.416	1	1	3	1958
1.416	3	2	3	833
1.416	3	1	3	1436
1.417	1	2	3	1958
1.417	1	1	3	1958
1.417	3	2	3	1043
1.417	3	1	3	2401
1.418	1	2	3	2961
1.418	1	1	3	1324
1.418	3	1	3	1436
1.419	1	2	3	3203
1.419	1	1	3	1032
1.419	3	2	3	973
1.419	3	1	3	1340
1.42	1	2	3	2803
1.42	1	1	3	1032
1.42	3	2	3	833
1.421	1	2	3	2803
1.421	1	1	3	1032
1.421	3	2	3	833
1.421	3	1	3	1436
1.422	1	2	3	3203
1.422	1	1	3	1032
1.422	3	2	3	1043
1.423	1	1	3	1032
1.423	3	2	3	833
1.423	3	1	3	1696
1.424	1	1	3	1032
1.424	3	2	3	1113
1.425	1	2	3	3329
1.425	1	1	3	1032
1.425	3	2	3	833
1.425	3	1	3	1958
1.426	1	2	3	3605
1.426	1	1	3	1032
1.426	3	2	3	833
1.426	3	1	3	1174
1.427	1	2	3	3605
1.427	1	1	3	1032
1.427	3	2	3	833
1.427	3	1	3	1958
1.428	1	2	3	3605
1.428	1	1	3	1032
1.428	3	2	3	1043
1.428	3	1	3	1074
1.429	1	2	3	2939
1.429	1	1	3	1032
1.429	3	2	3	1253
1.429	3	1	3	1032
1.43	1	2	3	2939
1.43	3	2	3	2401
1.431	1	2	3	3605
1.431	3	2	3	833
1.431	3	1	3	1436
1.432	1	2	3	3203
1.432	3	2	3	833
1.433	1	2	3	3605
1.433	3	2	3	833
1.433	3	1	3	1436
1.434	1	2	3	2401
1.434	1	1	3	1958
1.434	3	2	3	1253
1.435	1	1	3	1200
1.435	3	1	3	1436
1.436	1	1	3	1200
1.436	3	2	3	833
1.437	1	2	3	1958
1.437	1	1	3	2401
1.437	3	2	3	1043
1.437	3	1	3	1174
1.438	1	2	3	2401
1.438	1	1	3	2220
1.438	3	2	3	2220
1.439	1	2	3	2401
1.439	3	2	3	1043
1.439	3	1	3	1174
1.44	1	2	3	3605
1.44	3	1	3	2401
1.441	1	2	3	3605
1.441	3	2	3	833
1.441	3	1	3	1436
1.442	1	2	3	2220
1.442	3	2	3	1043
1.442	3	1	3	1958
1.443	1	1	3	1696
1.443	3	1	3	1436
1.444	1	2	3	2401
1.444	3	1	3	1607
1.445	1	2	3	2401
1.445	1	1	3	1958
1.445	3	2	3	833
1.446	1	2	3	2401
1.446	1	1	3	1958
1.446	3	2	3	1043
1.447	1	2	3	2401
1.447	1	1	3	1696
1.447	3	1	3	1174
1.448	1	2	3	2220
1.448	1	1	3	1436
1.448	3	2	3	833
1.449	1	2	3	2220
1.449	1	1	3	1696
1.449	3	2	3	973
1.45	1	2	3	2401
1.45	3	2	3	833
1.45	3	1	3	1436
1.451	1	2	3	2401
1.451	3	1	3	1436
1.452	1	2	3	2401
1.452	1	1	3	1696
1.452	3	2	3	833
1.452	3	1	3	1958
1.453	1	2	3	2401
1.453	1	1	3	1436
1.453	3	2	3	1043
1.453	3	1	3	1696
1.454	1	2	3	2401
1.454	1	1	3	1436
1.454	3	2	3	833
1.454	3	1	3	1436
1.455	1	2	3	2220
1.455	1	1	3	1696
1.455	3	2	3	868
1.456	1	2	3	2401
1.456	1	1	3	1696
1.456	3	2	3	833
