time(s)	cellId	rnti	lcid	packetSize
0.816702	1	2	3	1030
0.816703	3	2	3	1030
0.816802	1	2	3	1030
0.816803	3	2	3	1030
0.816902	1	2	3	1030
0.816903	3	2	3	1030
0.817002	1	1	3	1030
0.817003	3	1	3	1030
0.817004	1	2	3	1030
0.817004	3	2	3	1030
0.817102	1	2	3	1030
0.817103	3	2	3	1030
0.817202	1	2	3	1030
0.817203	3	2	3	1030
0.817302	1	2	3	1030
0.817303	3	2	3	1030
0.817402	1	2	3	1030
0.817403	3	2	3	1030
0.817502	1	2	3	1030
0.817503	3	2	3	1030
0.817602	1	2	3	1030
0.817603	3	2	3	1030
0.817702	1	2	3	1030
0.817703	3	2	3	1030
0.817802	1	2	3	1030
0.817803	3	2	3	1030
0.817902	1	2	3	1030
0.817903	3	2	3	1030
0.818002	1	1	3	1030
0.818003	3	1	3	1030
0.818004	1	2	3	1030
0.818004	3	2	3	1030
0.818102	1	2	3	1030
0.818103	3	2	3	1030
0.818202	1	2	3	1030
0.818203	3	2	3	1030
0.818302	1	2	3	1030
0.818303	3	2	3	1030
0.818402	1	2	3	1030
0.818403	3	2	3	1030
0.818502	1	2	3	1030
0.818503	3	2	3	1030
