% time(s)	cellId	bwpId	IMSI	RNTI	frame	sframe	slot	symStart	numSym	harqId	ndi	rv	mcs	tbSize
6.115	1	0	0	10	611	9	0	9	3	14	1	0	0	137
6.116	1	0	0	8	612	0	0	1	6	12	1	0	0	278
6.116	1	0	0	10	612	0	0	7	6	13	1	0	0	278
6.117	1	0	0	8	612	1	0	1	6	11	1	0	0	278
6.117	1	0	0	10	612	1	0	7	5	12	1	0	0	231
6.118	1	0	0	10	612	2	0	7	6	11	1	0	0	278
6.119	1	0	0	10	612	3	0	10	3	15	0	1	0	137
6.12	1	0	0	10	612	4	0	10	3	14	0	1	0	137
6.121	1	0	0	10	612	5	0	7	6	13	0	1	0	278
6.122	1	0	0	10	612	6	0	8	5	12	0	1	0	231
6.123	1	0	0	10	612	7	0	7	6	11	0	1	0	278
6.203	1	0	0	1	620	7	0	3	1	15	1	0	27	1557
6.203	1	0	0	2	620	7	0	4	1	15	1	0	28	1610
6.203	1	0	0	3	620	7	0	5	1	15	1	0	5	137
6.203	1	0	0	4	620	7	0	6	1	15	1	0	5	137
6.203	1	0	0	5	620	7	0	7	1	15	1	0	16	699
6.203	1	0	0	6	620	7	0	8	1	15	1	0	3	84
6.203	1	0	0	7	620	7	0	9	1	15	1	0	16	699
6.203	1	0	0	8	620	7	0	10	1	15	1	0	0	43
6.203	1	0	0	9	620	7	0	11	1	15	1	0	26	1490
6.203	1	0	0	10	620	7	0	12	1	15	1	0	0	43
6.208	1	0	0	3	621	2	0	1	2	15	1	0	5	278
6.208	1	0	0	4	621	2	0	3	2	15	1	0	5	278
6.208	1	0	0	5	621	2	0	5	1	15	1	0	16	699
6.208	1	0	0	6	621	2	0	6	2	15	1	0	3	172
6.208	1	0	0	7	621	2	0	8	1	15	1	0	16	699
6.208	1	0	0	8	621	2	0	9	3	15	1	0	0	137
6.208	1	0	0	10	621	2	0	12	1	15	0	1	0	43
6.209	1	0	0	3	621	3	0	1	3	14	1	0	5	418
6.209	1	0	0	4	621	3	0	4	3	14	1	0	5	418
6.209	1	0	0	6	621	3	0	7	3	14	1	0	3	260
6.209	1	0	0	8	621	3	0	10	3	14	1	0	0	137
6.21	1	0	0	3	621	4	0	1	3	13	1	0	5	418
6.21	1	0	0	4	621	4	0	4	3	13	1	0	5	418
6.21	1	0	0	6	621	4	0	7	3	13	1	0	3	260
6.21	1	0	0	8	621	4	0	10	3	13	1	0	0	137
6.211	1	0	0	6	621	5	0	1	5	12	1	0	3	436
6.211	1	0	0	8	621	5	0	6	7	12	1	0	0	325
6.212	1	0	0	8	621	6	0	6	7	11	1	0	0	325
6.213	1	0	0	3	621	7	0	1	3	15	1	0	5	418
6.213	1	0	0	4	621	7	0	4	3	15	1	0	5	418
6.213	1	0	0	6	621	7	0	7	3	15	1	0	3	260
6.213	1	0	0	8	621	7	0	10	3	15	1	0	0	137
6.214	1	0	0	3	621	8	0	1	2	14	1	0	5	278
6.214	1	0	0	4	621	8	0	3	2	14	1	0	5	278
6.214	1	0	0	6	621	8	0	5	2	14	1	0	3	172
6.214	1	0	0	8	621	8	0	7	3	14	1	0	0	137
6.214	1	0	0	10	621	8	0	10	3	15	1	0	0	137
6.215	1	0	0	6	621	9	0	1	5	13	1	0	3	436
6.215	1	0	0	10	621	9	0	6	6	14	1	0	0	278
6.216	1	0	0	8	622	0	0	1	6	13	1	0	0	278
6.216	1	0	0	10	622	0	0	7	6	13	1	0	0	278
6.217	1	0	0	8	622	1	0	1	6	12	1	0	0	278
6.217	1	0	0	10	622	1	0	7	6	12	1	0	0	278
6.218	1	0	0	10	622	2	0	11	2	11	1	0	0	90
6.219	1	0	0	10	622	3	0	10	3	15	0	1	0	137
6.22	1	0	0	10	622	4	0	7	6	14	0	1	0	278
6.221	1	0	0	10	622	5	0	7	6	13	0	1	0	278
6.222	1	0	0	10	622	6	0	7	6	12	0	1	0	278
6.223	1	0	0	10	622	7	0	11	2	11	0	1	0	90
6.303	1	0	0	1	630	7	0	3	1	15	1	0	27	1557
6.303	1	0	0	2	630	7	0	4	1	15	1	0	28	1610
6.303	1	0	0	3	630	7	0	5	1	15	1	0	5	137
6.303	1	0	0	4	630	7	0	6	1	15	1	0	5	137
6.303	1	0	0	5	630	7	0	7	1	15	1	0	16	699
6.303	1	0	0	6	630	7	0	8	1	15	1	0	3	84
6.303	1	0	0	7	630	7	0	9	1	15	1	0	16	699
6.303	1	0	0	8	630	7	0	10	1	15	1	0	0	43
6.303	1	0	0	9	630	7	0	11	1	15	1	0	26	1490
6.303	1	0	0	10	630	7	0	12	1	15	1	0	0	43
6.308	1	0	0	3	631	2	0	1	2	15	1	0	5	278
6.308	1	0	0	4	631	2	0	3	2	15	1	0	5	278
6.308	1	0	0	5	631	2	0	5	1	15	1	0	16	699
6.308	1	0	0	6	631	2	0	6	2	15	1	0	3	172
6.308	1	0	0	7	631	2	0	8	1	15	1	0	16	699
6.308	1	0	0	8	631	2	0	9	2	15	1	0	0	90
6.308	1	0	0	10	631	2	0	11	1	15	0	1	0	43
6.309	1	0	0	3	631	3	0	1	3	14	1	0	5	418
6.309	1	0	0	4	631	3	0	4	3	14	1	0	5	418
6.309	1	0	0	6	631	3	0	7	3	14	1	0	3	260
6.309	1	0	0	8	631	3	0	10	3	14	1	0	0	137
6.31	1	0	0	3	631	4	0	1	3	13	1	0	5	418
6.31	1	0	0	4	631	4	0	4	3	13	1	0	5	418
6.31	1	0	0	6	631	4	0	7	3	13	1	0	3	260
6.31	1	0	0	8	631	4	0	10	3	13	1	0	0	137
6.311	1	0	0	6	631	5	0	1	5	12	1	0	3	436
6.311	1	0	0	8	631	5	0	6	7	12	1	0	0	325
6.312	1	0	0	8	631	6	0	5	8	11	1	0	0	371
6.313	1	0	0	3	631	7	0	1	2	15	1	0	5	278
6.313	1	0	0	4	631	7	0	3	2	15	1	0	5	278
6.313	1	0	0	6	631	7	0	5	2	15	1	0	3	172
6.313	1	0	0	8	631	7	0	7	3	15	1	0	0	137
6.313	1	0	0	10	631	7	0	10	3	15	1	0	0	137
6.314	1	0	0	3	631	8	0	1	2	14	1	0	5	278
6.314	1	0	0	4	631	8	0	3	2	14	1	0	5	278
6.314	1	0	0	6	631	8	0	5	2	14	1	0	3	172
6.314	1	0	0	8	631	8	0	7	3	14	1	0	0	137
6.314	1	0	0	10	631	8	0	10	3	14	1	0	0	137
6.315	1	0	0	6	631	9	0	1	4	13	1	0	3	348
6.315	1	0	0	8	631	9	0	5	4	13	1	0	0	184
6.315	1	0	0	10	631	9	0	9	4	13	1	0	0	184
6.316	1	0	0	8	632	0	0	1	6	12	1	0	0	278
6.316	1	0	0	10	632	0	0	7	6	12	1	0	0	278
6.317	1	0	0	8	632	1	0	1	6	11	1	0	0	278
6.317	1	0	0	10	632	1	0	7	6	11	1	0	0	278
6.318	1	0	0	10	632	2	0	9	3	15	0	1	0	137
6.319	1	0	0	10	632	3	0	10	3	14	0	1	0	137
6.32	1	0	0	10	632	4	0	9	4	13	0	1	0	184
6.321	1	0	0	10	632	5	0	7	6	12	0	1	0	278
6.322	1	0	0	10	632	6	0	7	6	11	0	1	0	278
6.323	1	0	0	10	632	7	0	11	1	15	1	0	0	43
6.325	1	0	0	10	632	9	0	12	1	14	1	0	0	43
6.326	1	0	0	10	633	0	0	12	1	13	1	0	0	43
6.327	1	0	0	10	633	1	0	11	1	12	1	0	0	43
6.328	1	0	0	10	633	2	0	12	1	15	0	1	0	43
6.329	1	0	0	10	633	3	0	12	1	11	1	0	0	43
6.33	1	0	0	10	633	4	0	12	1	14	0	1	0	43
6.331	1	0	0	10	633	5	0	12	1	13	0	1	0	43
6.332	1	0	0	10	633	6	0	12	1	12	0	1	0	43
6.334	1	0	0	10	633	8	0	12	1	11	0	1	0	43
6.403	1	0	0	3	640	7	0	4	1	15	1	0	5	137
6.403	1	0	0	4	640	7	0	5	1	15	1	0	5	137
6.403	1	0	0	5	640	7	0	6	1	15	1	0	16	699
6.403	1	0	0	6	640	7	0	7	1	15	1	0	3	84
6.403	1	0	0	7	640	7	0	8	1	15	1	0	16	699
6.403	1	0	0	8	640	7	0	9	1	15	1	0	0	43
6.403	1	0	0	9	640	7	0	10	1	15	1	0	26	1490
6.403	1	0	0	10	640	7	0	11	1	15	1	0	0	43
6.404	1	0	0	1	640	8	0	11	1	15	1	0	27	1557
6.404	1	0	0	2	640	8	0	12	1	15	1	0	28	1610
6.408	1	0	0	3	641	2	0	1	2	15	1	0	5	278
6.408	1	0	0	4	641	2	0	3	2	15	1	0	5	278
6.408	1	0	0	5	641	2	0	5	1	15	1	0	16	699
6.408	1	0	0	6	641	2	0	6	2	15	1	0	3	172
6.408	1	0	0	7	641	2	0	8	1	15	1	0	16	699
6.408	1	0	0	8	641	2	0	9	3	15	1	0	0	137
6.408	1	0	0	10	641	2	0	12	1	15	0	1	0	43
6.409	1	0	0	3	641	3	0	1	2	14	1	0	5	278
6.409	1	0	0	4	641	3	0	3	3	14	1	0	5	418
6.409	1	0	0	6	641	3	0	6	3	14	1	0	3	260
6.409	1	0	0	8	641	3	0	9	3	14	1	0	0	137
6.409	1	0	0	1	641	3	0	12	1	15	0	1	27	1557
6.41	1	0	0	3	641	4	0	1	3	13	1	0	5	418
6.41	1	0	0	4	641	4	0	4	3	13	1	0	5	418
6.41	1	0	0	6	641	4	0	7	3	13	1	0	3	260
6.41	1	0	0	8	641	4	0	10	3	13	1	0	0	137
6.411	1	0	0	3	641	5	0	1	1	12	1	0	5	137
6.411	1	0	0	6	641	5	0	2	5	12	1	0	3	436
6.411	1	0	0	8	641	5	0	7	6	12	1	0	0	278
6.412	1	0	0	8	641	6	0	5	8	11	1	0	0	371
6.413	1	0	0	3	641	7	0	1	3	15	1	0	5	418
6.413	1	0	0	4	641	7	0	4	3	15	1	0	5	418
6.413	1	0	0	6	641	7	0	7	3	15	1	0	3	260
6.413	1	0	0	8	641	7	0	10	3	15	1	0	0	137
6.414	1	0	0	3	641	8	0	1	2	14	1	0	5	278
6.414	1	0	0	4	641	8	0	3	2	14	1	0	5	278
6.414	1	0	0	6	641	8	0	5	2	14	1	0	3	172
6.414	1	0	0	8	641	8	0	7	3	14	1	0	0	137
6.414	1	0	0	10	641	8	0	10	3	15	1	0	0	137
6.415	1	0	0	6	641	9	0	1	4	13	1	0	3	348
6.415	1	0	0	8	641	9	0	5	4	13	1	0	0	184
6.415	1	0	0	10	641	9	0	9	4	14	1	0	0	184
6.416	1	0	0	8	642	0	0	1	6	12	1	0	0	278
6.416	1	0	0	10	642	0	0	7	6	13	1	0	0	278
6.417	1	0	0	8	642	1	0	1	6	11	1	0	0	278
6.417	1	0	0	10	642	1	0	7	6	12	1	0	0	278
6.418	1	0	0	10	642	2	0	9	4	11	1	0	0	184
6.419	1	0	0	10	642	3	0	10	3	15	0	1	0	137
6.42	1	0	0	10	642	4	0	8	4	14	0	1	0	184
6.421	1	0	0	10	642	5	0	6	6	13	0	1	0	278
6.422	1	0	0	10	642	6	0	7	6	12	0	1	0	278
6.423	1	0	0	10	642	7	0	8	4	11	0	1	0	184
6.503	1	0	0	1	650	7	0	3	1	15	1	0	27	1557
6.503	1	0	0	2	650	7	0	4	1	15	1	0	28	1610
6.503	1	0	0	3	650	7	0	5	1	15	1	0	5	137
6.503	1	0	0	4	650	7	0	6	1	15	1	0	5	137
6.503	1	0	0	6	650	7	0	7	1	15	1	0	3	84
6.503	1	0	0	7	650	7	0	8	1	15	1	0	16	699
6.503	1	0	0	8	650	7	0	9	1	15	1	0	0	43
6.503	1	0	0	9	650	7	0	10	1	15	1	0	26	1490
6.503	1	0	0	10	650	7	0	11	1	15	1	0	0	43
6.504	1	0	0	5	650	8	0	12	1	15	1	0	16	699
6.508	1	0	0	3	651	2	0	1	2	15	1	0	5	278
6.508	1	0	0	4	651	2	0	3	2	15	1	0	5	278
6.508	1	0	0	6	651	2	0	5	3	15	1	0	3	260
6.508	1	0	0	7	651	2	0	8	1	15	1	0	16	699
6.508	1	0	0	8	651	2	0	9	3	15	1	0	0	137
6.508	1	0	0	10	651	2	0	12	1	15	0	1	0	43
6.509	1	0	0	3	651	3	0	1	3	14	1	0	5	418
6.509	1	0	0	4	651	3	0	4	3	14	1	0	5	418
6.509	1	0	0	6	651	3	0	7	3	14	1	0	3	260
6.509	1	0	0	8	651	3	0	10	3	14	1	0	0	137
6.51	1	0	0	3	651	4	0	1	2	13	1	0	5	278
6.51	1	0	0	4	651	4	0	3	3	13	1	0	5	418
6.51	1	0	0	5	651	4	0	6	1	15	1	0	16	699
6.51	1	0	0	6	651	4	0	7	3	13	1	0	3	260
6.51	1	0	0	8	651	4	0	10	3	13	1	0	0	137
6.511	1	0	0	3	651	5	0	1	1	12	1	0	5	137
6.511	1	0	0	6	651	5	0	2	4	12	1	0	3	348
6.511	1	0	0	8	651	5	0	6	7	12	1	0	0	325
6.512	1	0	0	8	651	6	0	6	7	11	1	0	0	325
6.513	1	0	0	3	651	7	0	1	3	15	1	0	5	418
6.513	1	0	0	4	651	7	0	4	3	15	1	0	5	418
6.513	1	0	0	6	651	7	0	7	3	15	1	0	3	260
6.513	1	0	0	8	651	7	0	10	3	15	1	0	0	137
6.514	1	0	0	3	651	8	0	1	2	14	1	0	5	278
6.514	1	0	0	4	651	8	0	3	2	14	1	0	5	278
6.514	1	0	0	6	651	8	0	5	2	14	1	0	3	172
6.514	1	0	0	8	651	8	0	7	3	14	1	0	0	137
6.514	1	0	0	10	651	8	0	10	3	15	1	0	0	137
6.515	1	0	0	6	651	9	0	1	4	13	1	0	3	348
6.515	1	0	0	8	651	9	0	5	4	13	1	0	0	184
6.515	1	0	0	10	651	9	0	9	3	14	1	0	0	137
6.516	1	0	0	8	652	0	0	1	6	12	1	0	0	278
6.516	1	0	0	10	652	0	0	7	6	13	1	0	0	278
6.517	1	0	0	8	652	1	0	1	6	11	1	0	0	278
6.517	1	0	0	10	652	1	0	7	5	12	1	0	0	231
6.518	1	0	0	10	652	2	0	7	6	11	1	0	0	278
6.519	1	0	0	10	652	3	0	10	3	15	0	1	0	137
6.52	1	0	0	10	652	4	0	10	3	14	0	1	0	137
6.521	1	0	0	10	652	5	0	7	6	13	0	1	0	278
6.522	1	0	0	10	652	6	0	8	5	12	0	1	0	231
6.523	1	0	0	10	652	7	0	7	6	11	0	1	0	278
6.603	1	0	0	1	660	7	0	3	1	15	1	0	27	1557
6.603	1	0	0	2	660	7	0	4	1	15	1	0	28	1610
6.603	1	0	0	3	660	7	0	5	1	15	1	0	5	137
6.603	1	0	0	4	660	7	0	6	1	15	1	0	5	137
6.603	1	0	0	5	660	7	0	7	1	15	1	0	16	699
6.603	1	0	0	6	660	7	0	8	1	15	1	0	3	84
6.603	1	0	0	7	660	7	0	9	1	15	1	0	16	699
6.603	1	0	0	8	660	7	0	10	1	15	1	0	0	43
6.603	1	0	0	9	660	7	0	11	1	15	1	0	26	1490
6.603	1	0	0	10	660	7	0	12	1	15	1	0	0	43
6.608	1	0	0	3	661	2	0	1	2	15	1	0	5	278
6.608	1	0	0	4	661	2	0	3	2	15	1	0	5	278
6.608	1	0	0	5	661	2	0	5	1	15	1	0	16	699
6.608	1	0	0	6	661	2	0	6	2	15	1	0	3	172
6.608	1	0	0	7	661	2	0	8	1	15	1	0	16	699
6.608	1	0	0	8	661	2	0	9	3	15	1	0	0	137
6.608	1	0	0	10	661	2	0	12	1	15	0	1	0	43
6.609	1	0	0	3	661	3	0	1	3	14	1	0	5	418
6.609	1	0	0	4	661	3	0	4	3	14	1	0	5	418
6.609	1	0	0	6	661	3	0	7	3	14	1	0	3	260
6.609	1	0	0	8	661	3	0	10	3	14	1	0	0	137
6.61	1	0	0	3	661	4	0	1	3	13	1	0	5	418
6.61	1	0	0	4	661	4	0	4	3	13	1	0	5	418
6.61	1	0	0	6	661	4	0	7	3	13	1	0	3	260
6.61	1	0	0	8	661	4	0	10	3	13	1	0	0	137
6.611	1	0	0	6	661	5	0	1	5	12	1	0	3	436
6.611	1	0	0	8	661	5	0	6	7	12	1	0	0	325
6.612	1	0	0	8	661	6	0	6	7	11	1	0	0	325
6.613	1	0	0	3	661	7	0	1	4	15	1	0	5	559
6.613	1	0	0	6	661	7	0	5	3	15	1	0	3	260
6.613	1	0	0	8	661	7	0	8	3	15	1	0	0	137
6.613	1	0	0	4	661	7	0	11	2	15	0	1	5	278
6.614	1	0	0	3	661	8	0	1	2	14	1	0	5	278
6.614	1	0	0	4	661	8	0	3	2	14	1	0	5	278
6.614	1	0	0	6	661	8	0	5	2	14	1	0	3	172
6.614	1	0	0	8	661	8	0	7	3	14	1	0	0	137
6.614	1	0	0	10	661	8	0	10	3	15	1	0	0	137
6.615	1	0	0	6	661	9	0	1	5	13	1	0	3	436
6.615	1	0	0	10	661	9	0	6	6	14	1	0	0	278
6.616	1	0	0	8	662	0	0	1	6	13	1	0	0	278
6.616	1	0	0	10	662	0	0	7	6	13	1	0	0	278
6.617	1	0	0	8	662	1	0	1	6	12	1	0	0	278
6.617	1	0	0	10	662	1	0	7	6	12	1	0	0	278
6.618	1	0	0	10	662	2	0	11	2	11	1	0	0	90
6.619	1	0	0	10	662	3	0	10	3	15	0	1	0	137
6.62	1	0	0	10	662	4	0	7	6	14	0	1	0	278
6.621	1	0	0	10	662	5	0	7	6	13	0	1	0	278
6.622	1	0	0	10	662	6	0	7	6	12	0	1	0	278
6.623	1	0	0	10	662	7	0	11	2	11	0	1	0	90
6.703	1	0	0	1	670	7	0	3	1	15	1	0	27	1557
6.703	1	0	0	2	670	7	0	4	1	15	1	0	28	1610
6.703	1	0	0	3	670	7	0	5	1	15	1	0	5	137
6.703	1	0	0	4	670	7	0	6	1	15	1	0	5	137
6.703	1	0	0	5	670	7	0	7	1	15	1	0	16	699
6.703	1	0	0	6	670	7	0	8	1	15	1	0	3	84
6.703	1	0	0	7	670	7	0	9	1	15	1	0	16	699
6.703	1	0	0	8	670	7	0	10	1	15	1	0	0	43
6.703	1	0	0	9	670	7	0	11	1	15	1	0	26	1490
6.703	1	0	0	10	670	7	0	12	1	15	1	0	0	43
6.708	1	0	0	3	671	2	0	1	2	15	1	0	5	278
6.708	1	0	0	4	671	2	0	3	2	15	1	0	5	278
6.708	1	0	0	5	671	2	0	5	1	15	1	0	16	699
6.708	1	0	0	6	671	2	0	6	2	15	1	0	3	172
6.708	1	0	0	7	671	2	0	8	1	15	1	0	16	699
6.708	1	0	0	8	671	2	0	9	2	15	1	0	0	90
6.708	1	0	0	10	671	2	0	11	1	15	0	1	0	43
6.709	1	0	0	3	671	3	0	1	3	14	1	0	5	418
6.709	1	0	0	4	671	3	0	4	3	14	1	0	5	418
6.709	1	0	0	6	671	3	0	7	3	14	1	0	3	260
6.709	1	0	0	8	671	3	0	10	3	14	1	0	0	137
6.71	1	0	0	3	671	4	0	1	3	13	1	0	5	418
6.71	1	0	0	4	671	4	0	4	3	13	1	0	5	418
6.71	1	0	0	6	671	4	0	7	3	13	1	0	3	260
6.71	1	0	0	8	671	4	0	10	3	13	1	0	0	137
6.711	1	0	0	6	671	5	0	1	5	12	1	0	3	436
6.711	1	0	0	8	671	5	0	6	7	12	1	0	0	325
6.712	1	0	0	8	671	6	0	5	8	11	1	0	0	371
6.713	1	0	0	3	671	7	0	1	2	15	1	0	5	278
6.713	1	0	0	4	671	7	0	3	2	15	1	0	5	278
6.713	1	0	0	6	671	7	0	5	2	15	1	0	3	172
6.713	1	0	0	8	671	7	0	7	3	15	1	0	0	137
6.713	1	0	0	10	671	7	0	10	3	15	1	0	0	137
6.714	1	0	0	3	671	8	0	1	2	14	1	0	5	278
6.714	1	0	0	4	671	8	0	3	2	14	1	0	5	278
6.714	1	0	0	6	671	8	0	5	2	14	1	0	3	172
6.714	1	0	0	8	671	8	0	7	3	14	1	0	0	137
6.714	1	0	0	10	671	8	0	10	3	14	1	0	0	137
6.715	1	0	0	6	671	9	0	1	4	13	1	0	3	348
6.715	1	0	0	8	671	9	0	5	4	13	1	0	0	184
6.715	1	0	0	10	671	9	0	9	4	13	1	0	0	184
6.716	1	0	0	8	672	0	0	1	6	12	1	0	0	278
6.716	1	0	0	10	672	0	0	7	6	12	1	0	0	278
6.717	1	0	0	8	672	1	0	1	6	11	1	0	0	278
6.717	1	0	0	10	672	1	0	7	6	11	1	0	0	278
6.718	1	0	0	10	672	2	0	9	3	15	0	1	0	137
6.719	1	0	0	10	672	3	0	10	3	14	0	1	0	137
6.72	1	0	0	10	672	4	0	9	4	13	0	1	0	184
6.721	1	0	0	10	672	5	0	7	6	12	0	1	0	278
6.722	1	0	0	10	672	6	0	7	6	11	0	1	0	278
6.723	1	0	0	10	672	7	0	11	1	15	1	0	0	43
6.725	1	0	0	10	672	9	0	12	1	14	1	0	0	43
6.726	1	0	0	10	673	0	0	12	1	13	1	0	0	43
6.727	1	0	0	10	673	1	0	11	1	12	1	0	0	43
6.728	1	0	0	10	673	2	0	12	1	15	0	1	0	43
6.729	1	0	0	10	673	3	0	12	1	11	1	0	0	43
6.73	1	0	0	10	673	4	0	12	1	14	0	1	0	43
6.731	1	0	0	10	673	5	0	12	1	13	0	1	0	43
6.732	1	0	0	10	673	6	0	12	1	12	0	1	0	43
6.734	1	0	0	10	673	8	0	12	1	11	0	1	0	43
6.803	1	0	0	3	680	7	0	4	1	15	1	0	5	137
6.803	1	0	0	4	680	7	0	5	1	15	1	0	5	137
6.803	1	0	0	5	680	7	0	6	1	15	1	0	16	699
6.803	1	0	0	6	680	7	0	7	1	15	1	0	3	84
6.803	1	0	0	7	680	7	0	8	1	15	1	0	16	699
6.803	1	0	0	8	680	7	0	9	1	15	1	0	0	43
6.803	1	0	0	9	680	7	0	10	1	15	1	0	26	1490
6.803	1	0	0	10	680	7	0	11	1	15	1	0	0	43
6.804	1	0	0	1	680	8	0	11	1	15	1	0	27	1557
6.804	1	0	0	2	680	8	0	12	1	15	1	0	28	1610
6.808	1	0	0	3	681	2	0	1	2	15	1	0	5	278
6.808	1	0	0	4	681	2	0	3	2	15	1	0	5	278
6.808	1	0	0	5	681	2	0	5	1	15	1	0	16	699
6.808	1	0	0	6	681	2	0	6	2	15	1	0	3	172
6.808	1	0	0	7	681	2	0	8	1	15	1	0	16	699
6.808	1	0	0	8	681	2	0	9	3	15	1	0	0	137
6.808	1	0	0	10	681	2	0	12	1	15	0	1	0	43
6.809	1	0	0	3	681	3	0	1	3	14	1	0	5	418
6.809	1	0	0	4	681	3	0	4	3	14	1	0	5	418
6.809	1	0	0	6	681	3	0	7	3	14	1	0	3	260
6.809	1	0	0	8	681	3	0	10	3	14	1	0	0	137
6.81	1	0	0	3	681	4	0	1	3	13	1	0	5	418
6.81	1	0	0	4	681	4	0	4	3	13	1	0	5	418
6.81	1	0	0	6	681	4	0	7	3	13	1	0	3	260
6.81	1	0	0	8	681	4	0	10	3	13	1	0	0	137
6.811	1	0	0	6	681	5	0	1	5	12	1	0	3	436
6.811	1	0	0	8	681	5	0	6	7	12	1	0	0	325
6.812	1	0	0	8	681	6	0	6	7	11	1	0	0	325
6.813	1	0	0	3	681	7	0	1	3	15	1	0	5	418
6.813	1	0	0	4	681	7	0	4	3	15	1	0	5	418
6.813	1	0	0	6	681	7	0	7	3	15	1	0	3	260
6.813	1	0	0	8	681	7	0	10	3	15	1	0	0	137
6.814	1	0	0	3	681	8	0	1	2	14	1	0	5	278
6.814	1	0	0	4	681	8	0	3	2	14	1	0	5	278
6.814	1	0	0	6	681	8	0	5	2	14	1	0	3	172
6.814	1	0	0	8	681	8	0	7	3	14	1	0	0	137
6.814	1	0	0	10	681	8	0	10	3	15	1	0	0	137
6.815	1	0	0	6	681	9	0	1	4	13	1	0	3	348
6.815	1	0	0	8	681	9	0	5	4	13	1	0	0	184
6.815	1	0	0	10	681	9	0	9	4	14	1	0	0	184
6.816	1	0	0	8	682	0	0	1	6	12	1	0	0	278
6.816	1	0	0	10	682	0	0	7	6	13	1	0	0	278
6.817	1	0	0	8	682	1	0	1	6	11	1	0	0	278
6.817	1	0	0	10	682	1	0	7	6	12	1	0	0	278
6.818	1	0	0	10	682	2	0	9	4	11	1	0	0	184
6.819	1	0	0	10	682	3	0	10	3	15	0	1	0	137
6.82	1	0	0	10	682	4	0	8	4	14	0	1	0	184
6.821	1	0	0	10	682	5	0	6	6	13	0	1	0	278
6.822	1	0	0	10	682	6	0	7	6	12	0	1	0	278
6.823	1	0	0	10	682	7	0	8	4	11	0	1	0	184
6.903	1	0	0	1	690	7	0	3	1	15	1	0	27	1557
6.903	1	0	0	2	690	7	0	4	1	15	1	0	28	1610
6.903	1	0	0	3	690	7	0	5	1	15	1	0	5	137
6.903	1	0	0	4	690	7	0	6	1	15	1	0	5	137
6.903	1	0	0	6	690	7	0	7	1	15	1	0	3	84
6.903	1	0	0	7	690	7	0	8	1	15	1	0	16	699
6.903	1	0	0	8	690	7	0	9	1	15	1	0	0	43
6.903	1	0	0	9	690	7	0	10	1	15	1	0	26	1490
6.903	1	0	0	10	690	7	0	11	1	15	1	0	0	43
6.904	1	0	0	5	690	8	0	12	1	15	1	0	16	699
6.908	1	0	0	3	691	2	0	1	2	15	1	0	5	278
6.908	1	0	0	4	691	2	0	3	2	15	1	0	5	278
6.908	1	0	0	6	691	2	0	5	3	15	1	0	3	260
6.908	1	0	0	7	691	2	0	8	1	15	1	0	16	699
6.908	1	0	0	8	691	2	0	9	3	15	1	0	0	137
6.908	1	0	0	10	691	2	0	12	1	15	0	1	0	43
6.909	1	0	0	3	691	3	0	1	3	14	1	0	5	418
6.909	1	0	0	4	691	3	0	4	3	14	1	0	5	418
6.909	1	0	0	6	691	3	0	7	3	14	1	0	3	260
6.909	1	0	0	8	691	3	0	10	3	14	1	0	0	137
6.91	1	0	0	3	691	4	0	1	2	13	1	0	5	278
6.91	1	0	0	4	691	4	0	3	3	13	1	0	5	418
6.91	1	0	0	5	691	4	0	6	1	15	1	0	16	699
6.91	1	0	0	6	691	4	0	7	3	13	1	0	3	260
6.91	1	0	0	8	691	4	0	10	3	13	1	0	0	137
6.911	1	0	0	3	691	5	0	1	1	12	1	0	5	137
6.911	1	0	0	6	691	5	0	2	4	12	1	0	3	348
6.911	1	0	0	8	691	5	0	6	7	12	1	0	0	325
6.912	1	0	0	8	691	6	0	6	7	11	1	0	0	325
6.913	1	0	0	3	691	7	0	1	3	15	1	0	5	418
6.913	1	0	0	4	691	7	0	4	3	15	1	0	5	418
6.913	1	0	0	6	691	7	0	7	3	15	1	0	3	260
6.913	1	0	0	8	691	7	0	10	3	15	1	0	0	137
6.914	1	0	0	3	691	8	0	1	2	14	1	0	5	278
6.914	1	0	0	4	691	8	0	3	2	14	1	0	5	278
6.914	1	0	0	6	691	8	0	5	2	14	1	0	3	172
6.914	1	0	0	8	691	8	0	7	3	14	1	0	0	137
6.914	1	0	0	10	691	8	0	10	3	15	1	0	0	137
6.915	1	0	0	6	691	9	0	1	4	13	1	0	3	348
6.915	1	0	0	8	691	9	0	5	4	13	1	0	0	184
6.915	1	0	0	10	691	9	0	9	3	14	1	0	0	137
6.916	1	0	0	8	692	0	0	1	6	12	1	0	0	278
6.916	1	0	0	10	692	0	0	7	6	13	1	0	0	278
6.917	1	0	0	8	692	1	0	1	6	11	1	0	0	278
6.917	1	0	0	10	692	1	0	7	5	12	1	0	0	231
6.918	1	0	0	10	692	2	0	7	6	11	1	0	0	278
6.919	1	0	0	10	692	3	0	10	3	15	0	1	0	137
6.92	1	0	0	10	692	4	0	10	3	14	0	1	0	137
6.921	1	0	0	10	692	5	0	7	6	13	0	1	0	278
6.922	1	0	0	10	692	6	0	8	5	12	0	1	0	231
6.923	1	0	0	10	692	7	0	7	6	11	0	1	0	278
7.003	1	0	0	1	700	7	0	3	1	15	1	0	27	1557
