Time	CellId	RNTI	BWPId	SINR(dB)
0.849714	1	2	0	36.2226
0.849714	3	2	0	38.1491
0.849929	1	1	0	34.9685
0.849929	3	1	0	34.7153
0.850714	1	2	0	37.6143
0.850714	3	2	0	38.5792
0.850929	1	1	0	36.7117
0.850929	3	1	0	32.4966
0.851714	1	2	0	35.7453
0.851714	3	2	0	38.3231
0.851929	1	1	0	42.0006
0.851929	3	1	0	39.5166
0.852714	1	2	0	34.4576
0.852714	3	2	0	38.7491
0.852929	1	1	0	43.2677
0.852929	3	1	0	30.898
0.853714	1	2	0	34.2894
0.853714	3	2	0	39.0131
0.853929	1	1	0	42.0738
0.853929	3	1	0	50.854
0.854714	1	2	0	38.4412
0.854714	3	2	0	39.4559
0.854929	1	1	0	38.0945
0.854929	3	1	0	29.0328
0.855714	1	2	0	39.2611
0.855714	3	2	0	41.378
0.855929	1	1	0	43.4752
0.855929	3	1	0	39.6943
0.856714	1	2	0	34.6744
0.856714	3	2	0	41.6228
0.856929	1	1	0	41.1025
0.856929	3	1	0	30.9515
0.857714	1	2	0	33.6619
0.857714	3	2	0	39.9187
0.857929	1	1	0	50.2646
0.857929	3	1	0	36.1319
0.858714	1	2	0	35.7148
0.858714	3	2	0	40.2969
0.858929	1	1	0	42.4123
0.858929	3	1	0	32.778
0.859714	1	2	0	36.3172
0.859714	3	2	0	39.5652
0.859929	1	1	0	41.5153
0.859929	3	1	0	36.35
0.860714	1	2	0	35.9314
0.860714	3	2	0	40.2559
0.860929	1	1	0	51.02
0.860929	3	1	0	31.7295
0.861643	3	2	0	39.5196
0.861714	1	2	0	36.283
0.861857	3	1	0	40.3999
0.861929	1	1	0	62.2764
0.862714	1	2	0	31.9684
0.862714	3	2	0	38.0027
0.862929	1	1	0	44.5518
0.862929	3	1	0	29.782
0.863714	1	2	0	33.8744
0.863714	3	2	0	37.8002
0.863929	1	1	0	48.1716
0.863929	3	1	0	53.0897
0.864714	1	2	0	35.1074
0.864714	3	2	0	39.2331
0.864929	1	1	0	47.4506
0.864929	3	1	0	31.3779
0.865714	1	2	0	34.4407
0.865714	3	2	0	38.6149
0.865929	1	1	0	48.9626
0.865929	3	1	0	40.4215
0.866714	1	2	0	33.5356
0.866714	3	2	0	41.7912
0.866929	1	1	0	41.3985
0.866929	3	1	0	33.5208
0.867714	1	2	0	33.6509
0.867714	3	2	0	41.6047
0.867929	1	1	0	35.892
0.867929	3	1	0	34.7124
0.868714	1	2	0	34.8212
0.868714	3	2	0	40.4217
0.868929	1	1	0	33.7784
0.868929	3	1	0	32.1373
0.869714	1	2	0	38.5076
0.869714	3	2	0	40.4165
0.869929	1	1	0	32.71
0.869929	3	1	0	33.3608
0.870714	1	2	0	35.6319
0.870714	3	2	0	40.4979
0.870929	1	1	0	34.182
0.870929	3	1	0	31.2285
0.871714	1	2	0	33.7001
0.871714	3	2	0	39.6529
0.871929	1	1	0	37.9386
0.871929	3	1	0	34.7512
0.872714	1	2	0	35.3435
0.872714	3	2	0	40.7504
0.872929	1	1	0	35.207
0.872929	3	1	0	35.3258
0.873714	1	2	0	36.2799
0.873714	3	2	0	39.4758
0.873929	1	1	0	31.4448
0.873929	3	1	0	34.9361
0.874643	1	2	0	36.1944
0.874714	3	2	0	41.1379
0.874857	1	1	0	35.0646
0.874929	3	1	0	67.1922
0.875714	1	2	0	34.2943
0.875714	3	2	0	38.5384
0.875929	1	1	0	28.103
0.875929	3	1	0	30.7329
0.876714	1	2	0	33.1605
0.876714	3	2	0	39.5713
0.876929	1	1	0	27.9652
0.876929	3	1	0	36.9963
0.877714	1	2	0	34.8583
0.877714	3	2	0	40.0351
0.877929	1	1	0	31.7195
0.877929	3	1	0	30.1688
0.878714	1	2	0	36.6459
0.878714	3	2	0	40.1718
0.878929	1	1	0	31.0157
0.878929	3	1	0	33.7179
0.879714	1	2	0	35.1761
0.879714	3	2	0	40.8068
0.879929	1	1	0	31.2004
0.879929	3	1	0	32.3892
0.880714	1	2	0	33.7394
0.880714	3	2	0	38.7127
0.880929	1	1	0	29.8321
0.880929	3	1	0	36.4251
0.881714	1	2	0	32.1864
0.881714	3	2	0	39.2056
0.881929	1	1	0	29.1072
0.881929	3	1	0	33.0416
0.882714	1	2	0	33.0164
0.882714	3	2	0	39.0702
0.882929	1	1	0	29.0218
0.882929	3	1	0	44.4656
0.883714	1	2	0	34.8762
0.883714	3	2	0	39.6408
0.883929	1	1	0	30.5915
0.883929	3	1	0	29.9536
0.884714	1	2	0	36.7697
0.884714	3	2	0	39.5129
0.884929	1	1	0	35.0482
0.884929	3	1	0	45.9573
0.885714	1	2	0	32.4353
0.885714	3	2	0	42.8907
0.885929	1	1	0	40.2232
0.885929	3	1	0	28.6676
0.886714	1	2	0	32.3329
0.886714	3	2	0	41.7902
0.886929	1	1	0	39.8336
0.886929	3	1	0	43.3438
0.887714	1	2	0	34.3329
0.887714	3	2	0	41.7728
0.887929	1	1	0	33.153
0.887929	3	1	0	31.483
0.888714	1	2	0	35.445
0.888714	3	2	0	43.0291
0.888929	1	1	0	31.2177
0.888929	3	1	0	36.3345
0.889714	1	2	0	34.0441
0.889714	3	2	0	42.7096
0.889929	1	1	0	39.9886
0.889929	3	1	0	31.5759
0.890714	1	2	0	32.7135
0.890714	3	2	0	44.1086
0.890929	1	1	0	41.7433
0.890929	3	1	0	34.2358
0.891714	1	2	0	34.8193
0.891714	3	2	0	43.4039
0.891929	1	1	0	39.609
0.891929	3	1	0	29.6581
0.892714	1	2	0	36.5386
0.892714	3	2	0	40.0418
0.892929	1	1	0	34.2751
0.892929	3	1	0	37.723
0.893714	1	2	0	35.5857
0.893714	3	2	0	39.8914
0.893929	1	1	0	30.5121
0.893929	3	1	0	29.7903
0.894714	1	2	0	33.715
0.894714	3	2	0	39.0577
0.894929	1	1	0	31.0947
0.894929	3	1	0	43.4642
0.895714	1	2	0	33.6201
0.895714	3	2	0	39.2795
0.895929	1	1	0	31.5313
0.895929	3	1	0	34.27
0.896714	1	2	0	34.6587
0.896714	3	2	0	38.6289
0.896929	1	1	0	34.2799
0.896929	3	1	0	35.1711
0.897643	3	2	0	39.7476
0.897714	1	2	0	34.9557
0.897857	3	1	0	37.2081
0.897929	1	1	0	53.8035
0.898714	1	2	0	34.7205
0.898714	3	2	0	40.2384
0.898929	1	1	0	33.1744
0.898929	3	1	0	30.665
0.899714	1	2	0	32.2617
0.899714	3	2	0	39.7661
0.899929	1	1	0	30.444
0.899929	3	1	0	31.4557
0.900714	1	2	0	29.2319
0.900714	3	2	0	36.3684
0.900929	1	1	0	27.1427
0.900929	3	1	0	31.4616
0.901714	1	2	0	30.4926
0.901714	3	2	0	36.1843
0.901929	1	1	0	28.4611
0.901929	3	1	0	29.6844
0.902714	1	2	0	31.7587
0.902714	3	2	0	36.697
0.902929	1	1	0	30.6552
0.902929	3	1	0	33.0647
0.903714	1	2	0	31.6552
0.903714	3	2	0	36.0773
0.903929	1	1	0	32.5028
0.903929	3	1	0	41.788
0.904714	1	2	0	29.8557
0.904714	3	2	0	37.4492
0.904929	1	1	0	36.5078
0.904929	3	1	0	29.9833
0.905714	1	2	0	29.5779
0.905714	3	2	0	36.3604
0.905929	1	1	0	35.7763
0.905929	3	1	0	45.0936
0.906643	1	2	0	31.5438
0.906714	3	2	0	38.2694
0.906857	1	1	0	35.2414
0.906929	3	1	0	56.785
0.907714	1	2	0	32.0253
0.907714	3	2	0	36.2659
0.907929	1	1	0	34.0973
0.907929	3	1	0	37.6635
0.908714	1	2	0	32.3266
0.908714	3	2	0	36.1578
0.908929	1	1	0	30.1943
0.908929	3	1	0	28.7099
0.909714	1	2	0	30.1307
0.909714	3	2	0	36.5908
0.909929	1	1	0	45.2794
0.909929	3	1	0	33.7159
0.910714	1	2	0	30.9863
0.910714	3	2	0	36.0498
0.910929	1	1	0	41.2835
0.910929	3	1	0	29.9147
0.911714	1	2	0	33.6448
0.911714	3	2	0	35.9177
0.911929	1	1	0	38.9903
0.911929	3	1	0	34.3815
0.912714	1	2	0	33.9466
0.912714	3	2	0	35.8476
0.912929	1	1	0	47.3903
0.912929	3	1	0	28.0898
0.913714	1	2	0	31.1715
0.913714	3	2	0	35.8107
0.913929	1	1	0	45.3899
0.913929	3	1	0	38.6688
0.914714	1	2	0	30.0385
0.914714	3	2	0	35.9941
0.914929	1	1	0	34.7887
0.914929	3	1	0	26.3454
0.915714	1	2	0	35.0154
0.915714	3	2	0	36.5097
0.915929	1	1	0	34.4861
0.915929	3	1	0	40.5779
0.916714	1	2	0	34.3734
0.916714	3	2	0	36.4597
0.916929	1	1	0	35.0958
0.916929	3	1	0	27.4655
0.917714	1	2	0	33.1596
0.917714	3	2	0	36.6026
0.917929	1	1	0	40.208
0.917929	3	1	0	34.334
0.918714	1	2	0	30.7491
0.918714	3	2	0	36.8191
0.918929	1	1	0	38.8003
0.918929	3	1	0	29.2163
0.919714	1	2	0	30.3744
0.919714	3	2	0	36.5281
0.919929	1	1	0	39.876
0.919929	3	1	0	31.4851
0.920714	1	2	0	31.4845
0.920714	3	2	0	37.3194
0.920929	1	1	0	35.1023
0.920929	3	1	0	27.8439
0.921714	1	2	0	32.3955
0.921714	3	2	0	37.0853
0.921929	1	1	0	40.8889
0.921929	3	1	0	31.2582
0.922714	1	2	0	31.6105
0.922714	3	2	0	37.2021
0.922929	1	1	0	41.4942
0.922929	3	1	0	26.8255
0.923714	1	2	0	30.0486
0.923714	3	2	0	37.519
0.923929	1	1	0	40.3213
0.923929	3	1	0	33.8485
0.924714	1	2	0	30.0365
0.924714	3	2	0	36.5325
0.924929	1	1	0	40.226
0.924929	3	1	0	29.642
0.925714	1	2	0	31.9795
0.925714	3	2	0	36.0716
0.925929	1	1	0	35.6806
0.925929	3	1	0	33.0161
0.926714	1	2	0	32.1615
0.926714	3	2	0	36.5803
0.926929	1	1	0	31.0052
0.926929	3	1	0	33.9138
0.927714	1	2	0	30.3783
0.927714	3	2	0	35.7735
0.927929	1	1	0	30.3632
0.927929	3	1	0	28.406
0.928714	1	2	0	30.8746
0.928714	3	2	0	36.1023
0.928929	1	1	0	29.308
0.928929	3	1	0	31.5354
0.929714	1	2	0	32.1106
0.929714	3	2	0	35.9579
0.929929	1	1	0	29.2055
0.929929	3	1	0	27.8098
0.930714	1	2	0	32.697
0.930714	3	2	0	35.7652
0.930929	1	1	0	28.7678
0.930929	3	1	0	29.9557
0.931714	1	2	0	34.8085
0.931714	3	2	0	36.5374
0.931929	1	1	0	28.422
0.931929	3	1	0	30.3316
0.932714	1	2	0	32.6831
0.932714	3	2	0	36.3679
0.932929	1	1	0	27.3142
0.932929	3	1	0	32.1843
0.933714	1	2	0	30.2861
0.933714	3	2	0	36.2538
0.933929	1	1	0	26.7716
0.933929	3	1	0	30.2769
0.934714	1	2	0	31.5038
0.934714	3	2	0	36.8704
0.934929	1	1	0	27.1287
0.934929	3	1	0	46.7307
0.935714	1	2	0	34.5119
0.935714	3	2	0	36.1148
0.935929	1	1	0	27.1615
0.935929	3	1	0	27.555
0.936714	1	2	0	33.3223
0.936714	3	2	0	36.5561
0.936929	1	1	0	28.0293
0.936929	3	1	0	43.1622
0.937714	1	2	0	30.679
0.937714	3	2	0	36.5132
0.937929	1	1	0	28.4871
0.937929	3	1	0	26.3324
0.938714	1	2	0	29.6246
0.938714	3	2	0	35.7254
0.938929	1	1	0	27.239
0.938929	3	1	0	36.4673
0.939714	1	2	0	32.473
0.939714	3	2	0	36.7325
0.939929	1	1	0	28.261
0.939929	3	1	0	27.6639
0.940714	1	2	0	34.2543
0.940714	3	2	0	35.3955
0.940929	1	1	0	27.9698
0.940929	3	1	0	33.3777
0.941643	3	2	0	36.5156
0.941714	1	2	0	36.9081
0.941857	3	1	0	31.6817
0.941929	1	1	0	59.6682
0.942714	1	2	0	29.809
0.942714	3	2	0	35.5759
0.942929	1	1	0	30.8322
0.942929	3	1	0	32.4366
0.943714	1	2	0	31.2529
0.943714	3	2	0	36.0247
0.943929	1	1	0	32.3096
0.943929	3	1	0	25.9525
0.944714	1	2	0	32.0281
0.944714	3	2	0	34.7595
0.944929	1	1	0	32.2702
0.944929	3	1	0	34.4032
0.945714	1	2	0	32.3156
0.945714	3	2	0	35.6261
0.945929	1	1	0	34.4886
0.945929	3	1	0	26.5193
0.946714	1	2	0	30.4029
0.946714	3	2	0	34.967
0.946929	1	1	0	33.5228
0.946929	3	1	0	34.2954
0.947714	1	2	0	29.7173
0.947714	3	2	0	35.5647
0.947929	1	1	0	35.9672
0.947929	3	1	0	29.2653
0.948714	1	2	0	31.9414
0.948714	3	2	0	36.0498
0.948929	1	1	0	36.5694
0.948929	3	1	0	29.6612
0.949714	1	2	0	34.2711
0.949714	3	2	0	35.7135
0.949929	1	1	0	36.5767
0.949929	3	1	0	29.2494
0.950714	1	2	0	33.1288
0.950714	3	2	0	36.3796
0.950929	1	1	0	33.0823
0.950929	3	1	0	28.2969
0.951714	1	2	0	31.7775
0.951714	3	2	0	35.8893
0.951929	1	1	0	34.4843
0.951929	3	1	0	27.3631
0.952714	1	2	0	31.7023
0.952714	3	2	0	36.1274
0.952929	1	1	0	35.7606
0.952929	3	1	0	29.7639
0.953714	1	2	0	32.9828
0.953714	3	2	0	36.7332
0.953929	1	1	0	34.5283
0.953929	3	1	0	27.4337
0.954643	1	2	0	34.7937
0.954714	3	2	0	36.8868
0.954857	1	1	0	37.2716
0.954929	3	1	0	66.3902
0.955714	1	2	0	36.0921
0.955714	3	2	0	36.0686
0.955929	1	1	0	34.3743
0.955929	3	1	0	32.1798
0.956714	1	2	0	31.4461
0.956714	3	2	0	35.6981
0.956929	1	1	0	35.0383
0.956929	3	1	0	27.9985
0.957714	1	2	0	31.0189
0.957714	3	2	0	35.232
0.957929	1	1	0	35.3774
0.957929	3	1	0	33.4608
0.958714	1	2	0	32.7012
0.958714	3	2	0	36.7412
0.958929	1	1	0	31.8151
0.958929	3	1	0	25.7029
0.959714	1	2	0	34.3541
0.959714	3	2	0	35.5761
0.959929	1	1	0	38.9296
0.959929	3	1	0	31.6027
0.960714	1	2	0	32.9493
0.960714	3	2	0	36.1025
0.960929	1	1	0	36.0119
0.960929	3	1	0	26.6238
0.961714	1	2	0	30.5321
0.961714	3	2	0	35.474
0.961929	1	1	0	34.7627
0.961929	3	1	0	31.2129
0.962714	1	2	0	31.3167
0.962714	3	2	0	35.8663
0.962929	1	1	0	35.0711
0.962929	3	1	0	27.6843
0.963714	1	2	0	33.7368
0.963714	3	2	0	35.5189
0.963929	1	1	0	34.1259
0.963929	3	1	0	33.9272
0.964714	1	2	0	32.2066
0.964714	3	2	0	36.6953
0.964929	1	1	0	33.5957
0.964929	3	1	0	26.8045
0.965714	1	2	0	31.5926
0.965714	3	2	0	35.5155
0.965929	1	1	0	35.0977
0.965929	3	1	0	40.2605
0.966714	1	2	0	30.2328
0.966714	3	2	0	36.3866
0.966929	1	1	0	36.3046
0.966929	3	1	0	26.2843
0.967714	1	2	0	31.2171
0.967714	3	2	0	36.2113
0.967929	1	1	0	37.2776
0.967929	3	1	0	40.8851
0.968714	1	2	0	32.6533
0.968714	3	2	0	35.9293
0.968929	1	1	0	35.9207
0.968929	3	1	0	27.4081
0.969714	1	2	0	35.8559
0.969714	3	2	0	36.4053
0.969929	1	1	0	34.6199
0.969929	3	1	0	33.5997
0.970714	1	2	0	30.083
0.970714	3	2	0	35.5374
0.970929	1	1	0	35.3135
0.970929	3	1	0	28.2729
0.971714	1	2	0	30.1503
0.971714	3	2	0	36.0868
0.971929	1	1	0	31.7485
0.971929	3	1	0	31.9635
0.972714	1	2	0	33.8176
0.972714	3	2	0	35.7883
0.972929	1	1	0	34.7542
0.972929	3	1	0	26.9341
0.973714	1	2	0	34.4914
0.973714	3	2	0	35.4359
0.973929	1	1	0	36.0393
0.973929	3	1	0	32.9289
0.974714	1	2	0	34.7989
0.974714	3	2	0	35.3781
0.974929	1	1	0	38.982
0.974929	3	1	0	26.6878
0.975714	1	2	0	31.1058
0.975714	3	2	0	35.6769
0.975929	1	1	0	40.0289
0.975929	3	1	0	34.7035
0.976714	1	2	0	31.3917
0.976714	3	2	0	35.0993
0.976929	1	1	0	38.2139
0.976929	3	1	0	29.9504
0.977643	3	2	0	36.058
0.977714	1	2	0	33.9877
0.977857	3	1	0	41.5126
0.977929	1	1	0	50.8268
0.978714	1	2	0	35.1214
0.978714	3	2	0	35.8318
0.978929	1	1	0	35.8301
0.978929	3	1	0	31.9569
0.979714	1	2	0	32.3689
0.979714	3	2	0	36.2603
0.979929	1	1	0	35.6517
0.979929	3	1	0	26.9434
0.980714	1	2	0	31.2464
0.980714	3	2	0	37.1159
0.980929	1	1	0	43.0885
0.980929	3	1	0	30.0567
0.981714	1	2	0	31.5799
0.981714	3	2	0	36.49
0.981929	1	1	0	38.4718
0.981929	3	1	0	26.9092
0.982714	1	2	0	32.5517
0.982714	3	2	0	37.0377
0.982929	1	1	0	34.5903
0.982929	3	1	0	29.0425
0.983714	1	2	0	32.0803
0.983714	3	2	0	36.8721
0.983929	1	1	0	32.3969
0.983929	3	1	0	28.6997
0.984714	1	2	0	30.3127
0.984714	3	2	0	36.8697
0.984929	1	1	0	32.8719
0.984929	3	1	0	30.8905
0.985714	1	2	0	29.9506
0.985714	3	2	0	37.3595
0.985929	1	1	0	33.2472
0.985929	3	1	0	28.7468
0.986643	1	2	0	31.814
0.986714	3	2	0	37.9898
0.986857	1	1	0	36.1054
0.986929	3	1	0	55.0949
0.987714	1	2	0	32.1773
0.987714	3	2	0	36.3985
0.987929	1	1	0	33.5381
0.987929	3	1	0	26.4457
0.988714	1	2	0	32.4758
0.988714	3	2	0	36.0412
0.988929	1	1	0	31.0592
0.988929	3	1	0	35.1619
0.989714	1	2	0	33.8922
0.989714	3	2	0	35.9083
0.989929	1	1	0	29.8224
0.989929	3	1	0	26.549
0.990714	1	2	0	30.2502
0.990714	3	2	0	36.0074
0.990929	1	1	0	28.6842
0.990929	3	1	0	32.8915
0.991714	1	2	0	32.0007
0.991714	3	2	0	36.1712
0.991929	1	1	0	28.4765
0.991929	3	1	0	28.0275
0.992714	1	2	0	34.9788
0.992714	3	2	0	35.9513
0.992929	1	1	0	31.0656
0.992929	3	1	0	33.5634
0.993714	1	2	0	35.5706
0.993714	3	2	0	35.8386
0.993929	1	1	0	31.1416
0.993929	3	1	0	28.0615
0.994714	1	2	0	30.3014
0.994714	3	2	0	36.1811
0.994929	1	1	0	31.2051
0.994929	3	1	0	39.5979
0.995714	1	2	0	30.564
0.995714	3	2	0	36.2084
0.995929	1	1	0	30.6808
0.995929	3	1	0	26.4069
0.996714	1	2	0	33.4714
0.996714	3	2	0	36.7972
0.996929	1	1	0	29.355
0.996929	3	1	0	41.6516
0.997714	1	2	0	35.492
0.997714	3	2	0	36.5663
0.997929	1	1	0	29.6452
0.997929	3	1	0	27.8844
0.998714	1	2	0	31.6494
0.998714	3	2	0	36.6236
0.998929	1	1	0	31.782
0.998929	3	1	0	44.6097
0.999714	1	2	0	30.271
0.999714	3	2	0	37.3844
0.999929	1	1	0	33.4005
0.999929	3	1	0	30.6918
1.00071	1	2	0	33.1097
1.00071	3	2	0	34.0695
1.00093	1	1	0	32.8075
1.00093	3	1	0	30.2625
1.00171	1	2	0	31.2234
1.00171	3	2	0	33.9631
1.00193	1	1	0	33.471
1.00193	3	1	0	29.0032
1.00271	1	2	0	29.5209
1.00271	3	2	0	33.7532
1.00293	1	1	0	33.1274
1.00293	3	1	0	30.0123
1.00371	1	2	0	28.3323
1.00371	3	2	0	33.7741
1.00393	1	1	0	30.6551
1.00393	3	1	0	26.7047
1.00471	1	2	0	28.0035
1.00471	3	2	0	33.1596
1.00493	1	1	0	34.7269
1.00493	3	1	0	31.0912
1.00571	1	2	0	28.731
1.00571	3	2	0	33.463
1.00593	1	1	0	40.6416
1.00593	3	1	0	29.1672
1.00671	1	2	0	30.083
1.00671	3	2	0	32.5332
1.00693	1	1	0	38.1226
1.00693	3	1	0	30.2827
1.00771	1	2	0	29.2797
1.00771	3	2	0	32.8206
1.00793	1	1	0	41.7963
1.00793	3	1	0	31.8848
1.00871	1	2	0	27.4224
1.00871	3	2	0	32.7536
1.00893	1	1	0	35.8309
1.00893	3	1	0	26.3661
1.00971	1	2	0	28.5514
1.00971	3	2	0	32.8886
1.00993	1	1	0	37.5849
1.00993	3	1	0	30.42
1.01071	1	2	0	30.6671
1.01071	3	2	0	33.157
1.01093	1	1	0	42.8902
1.01093	3	1	0	25.0317
1.01171	1	2	0	31.576
1.01171	3	2	0	33.5033
1.01193	1	1	0	42.9504
1.01193	3	1	0	29.247
1.01271	1	2	0	36.4033
1.01271	3	2	0	33.3179
1.01293	1	1	0	48.4407
1.01293	3	1	0	25.3599
1.01371	1	2	0	28.3131
1.01371	3	2	0	33.514
1.01393	1	1	0	42.7531
1.01393	3	1	0	29.9914
1.01471	1	2	0	28.9907
1.01471	3	2	0	33.4005
1.01493	1	1	0	33.2679
1.01493	3	1	0	25.2464
1.01571	1	2	0	31.6472
1.01571	3	2	0	33.1625
1.01593	1	1	0	33.8246
1.01593	3	1	0	30.8682
1.01671	1	2	0	32.6559
1.01671	3	2	0	33.2165
1.01693	1	1	0	33.0162
1.01693	3	1	0	23.9894
1.01771	1	2	0	30.1203
1.01771	3	2	0	32.5503
1.01793	1	1	0	33.7067
1.01793	3	1	0	33.4969
1.01871	1	2	0	27.8686
1.01871	3	2	0	33.3014
1.01893	1	1	0	35.3971
1.01893	3	1	0	24.0143
1.01971	1	2	0	28.6458
1.01971	3	2	0	32.3954
1.01993	1	1	0	35.2672
1.01993	3	1	0	31.8812
1.02071	1	2	0	32.3875
1.02071	3	2	0	32.354
1.02093	1	1	0	35.6226
1.02093	3	1	0	25.6313
1.02164	3	2	0	32.0399
1.02171	1	2	0	35.6179
1.02186	3	1	0	30.2943
1.02193	1	1	0	55.7815
1.02271	1	2	0	27.546
1.02271	3	2	0	31.8341
1.02293	1	1	0	29.8174
1.02293	3	1	0	26.8255
1.02371	1	2	0	27.6512
1.02371	3	2	0	31.7476
1.02393	1	1	0	28.5583
1.02393	3	1	0	31.1788
1.02471	1	2	0	32.5059
1.02471	3	2	0	31.8114
1.02493	1	1	0	29.6135
1.02493	3	1	0	25.6775
1.02571	1	2	0	29.0529
1.02571	3	2	0	31.9443
1.02593	1	1	0	30.6118
1.02593	3	1	0	38.0055
1.02671	1	2	0	30.2008
1.02671	3	2	0	31.7326
1.02693	1	1	0	30.651
1.02693	3	1	0	24.4489
1.02771	1	2	0	26.9638
1.02771	3	2	0	32.3743
1.02793	1	1	0	30.6308
1.02793	3	1	0	48.5729
1.02871	1	2	0	26.7483
1.02871	3	2	0	31.8986
1.02893	1	1	0	30.0028
1.02893	3	1	0	26.7048
1.02971	1	2	0	29.4558
1.02971	3	2	0	32.7501
1.02993	1	1	0	28.0885
1.02993	3	1	0	33.8987
1.03071	1	2	0	31.5066
1.03071	3	2	0	32.5874
1.03093	1	1	0	28.1852
1.03093	3	1	0	28.5519
1.03171	1	2	0	28.8861
1.03171	3	2	0	32.7122
1.03193	1	1	0	28.0546
1.03193	3	1	0	28.2733
1.03271	1	2	0	26.6757
1.03271	3	2	0	32.6646
1.03293	1	1	0	28.8413
1.03293	3	1	0	28.1647
1.03371	1	2	0	28.2312
1.03371	3	2	0	31.9907
1.03393	1	1	0	30.408
1.03393	3	1	0	27.4434
1.03464	1	2	0	31.9785
1.03471	3	2	0	32.8945
1.03486	1	1	0	33.5652
1.03493	3	1	0	65.2003
1.03571	1	2	0	31.5665
1.03571	3	2	0	31.4689
1.03593	1	1	0	30.4142
1.03593	3	1	0	27.4195
1.03671	1	2	0	28.6875
1.03671	3	2	0	31.5165
1.03693	1	1	0	31.2626
1.03693	3	1	0	31.1846
1.03771	1	2	0	28.6681
1.03771	3	2	0	30.9728
1.03793	1	1	0	31.9972
1.03793	3	1	0	26.2114
1.03871	1	2	0	29.2451
1.03871	3	2	0	31.3029
1.03893	1	1	0	33.129
1.03893	3	1	0	32.8783
1.03971	1	2	0	29.2278
1.03971	3	2	0	30.7054
1.03993	1	1	0	35.1373
1.03993	3	1	0	24.6734
1.04071	1	2	0	29.73
1.04071	3	2	0	31.1533
1.04093	1	1	0	33.7133
1.04093	3	1	0	31.1232
1.04171	1	2	0	28.102
1.04171	3	2	0	31.0441
1.04193	1	1	0	29.7945
1.04193	3	1	0	24.421
1.04271	1	2	0	26.459
1.04271	3	2	0	31.2204
1.04293	1	1	0	30.9758
1.04293	3	1	0	29.8151
1.04371	1	2	0	27.8902
1.04371	3	2	0	31.5667
1.04393	1	1	0	28.5972
1.04393	3	1	0	24.6049
1.04471	1	2	0	29.7423
1.04471	3	2	0	31.5145
1.04493	1	1	0	28.6803
1.04493	3	1	0	29.2834
1.04571	1	2	0	28.0546
1.04571	3	2	0	31.4418
1.04593	1	1	0	29.4529
1.04593	3	1	0	23.9472
1.04671	1	2	0	26.9944
1.04671	3	2	0	31.776
1.04693	1	1	0	28.4052
1.04693	3	1	0	31.0692
1.04771	1	2	0	27.3315
1.04771	3	2	0	31.2867
1.04793	1	1	0	29.0745
1.04793	3	1	0	22.6509
1.04871	1	2	0	29.4309
1.04871	3	2	0	31.8252
1.04893	1	1	0	29.027
1.04893	3	1	0	33.1999
1.04971	1	2	0	31.4706
1.04971	3	2	0	31.2181
1.04993	1	1	0	27.4498
1.04993	3	1	0	23.4909
1.05071	1	2	0	29.6628
1.05071	3	2	0	31.0516
1.05093	1	1	0	27.31
1.05093	3	1	0	30.9842
1.05171	1	2	0	26.6812
1.05171	3	2	0	31.1161
1.05193	1	1	0	27.5069
1.05193	3	1	0	25.0028
1.05271	1	2	0	28.3464
1.05271	3	2	0	30.5268
1.05293	1	1	0	27.8324
1.05293	3	1	0	29.2505
1.05371	1	2	0	31.2979
1.05371	3	2	0	31.016
1.05393	1	1	0	27.3935
1.05393	3	1	0	25.128
1.05471	1	2	0	31.7193
1.05471	3	2	0	30.5166
1.05493	1	1	0	27.9732
1.05493	3	1	0	29.7168
1.05571	1	2	0	28.1459
1.05571	3	2	0	31.1857
1.05593	1	1	0	28.1712
1.05593	3	1	0	24.7009
1.05671	1	2	0	26.7706
1.05671	3	2	0	30.6291
1.05693	1	1	0	29.6706
1.05693	3	1	0	30.4896
1.05764	3	2	0	31.78
1.05771	1	2	0	31.8778
1.05786	3	1	0	27.7377
1.05793	1	1	0	47.2633
1.05871	1	2	0	32.1705
1.05871	3	2	0	31.1482
1.05893	1	1	0	31.9705
1.05893	3	1	0	30.4554
1.05971	1	2	0	29.6017
1.05971	3	2	0	31.8393
1.05993	1	1	0	33.4906
1.05993	3	1	0	27.6123
1.06071	1	2	0	28.5472
1.06071	3	2	0	31.4009
1.06093	1	1	0	35.2019
1.06093	3	1	0	28.7546
1.06171	1	2	0	29.5017
1.06171	3	2	0	31.2661
1.06193	1	1	0	37.0982
1.06193	3	1	0	27.6235
1.06271	1	2	0	29.2763
1.06271	3	2	0	31.5926
1.06293	1	1	0	39.2856
1.06293	3	1	0	26.9959
1.06371	1	2	0	29.1626
1.06371	3	2	0	31.1286
1.06393	1	1	0	38.6991
1.06393	3	1	0	28.9033
1.06471	1	2	0	29.94
1.06471	3	2	0	31.3639
1.06493	1	1	0	43.1374
1.06493	3	1	0	25.5458
1.06571	1	2	0	26.8762
1.06571	3	2	0	30.9416
1.06593	1	1	0	43.4432
1.06593	3	1	0	31.6639
1.06664	1	2	0	27.2942
1.06671	3	2	0	32.1463
1.06686	1	1	0	41.8954
1.06693	3	1	0	55.5491
1.06771	1	2	0	29.8
1.06771	3	2	0	30.9728
1.06793	1	1	0	48.0896
1.06793	3	1	0	33.0201
1.06871	1	2	0	30.13
1.06871	3	2	0	30.7003
